,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Gender_label,Under 30_label,Senior Citizen_label,Married_label,Dependents_label,Referred a Friend_label,Offer_label,Phone Service_label,Multiple Lines_label,Internet Service_label,Internet Type_label,Online Security_label,Online Backup_label,Device Protection Plan_label,Premium Tech Support_label,Streaming TV_label,Streaming Movies_label,Streaming Music_label,Unlimited Data_label,Contract_label,Paperless Billing_label,Payment Method_label,Customer Status_label,Churn Label_label,Churn Category_label,Churn Reason_label
45,2684-EIWEO,1,Female,69,No,Yes,No,No,0,EUUIBC2684,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,DALFULBZT8863,Q3,No,0,30,None,Yes,45.88,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,91.7,2758.15,0.0,0,1376.4,4134.55,RISQKQ8866,1,Churned,Yes,1,90,2482,Competitor,Competitor made better offer,0,0,1,0,0,0,0,1,1,1,2,1,1,1,0,0,0,0,1,0,0,1,0,1,1,3
46,6683-VLCTZ,1,Male,73,No,Yes,No,No,0,QXUNJR2953,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,DACKMGISE2794,Q3,No,0,20,None,Yes,44.44,Yes,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,98.55,1842.8,0.0,120,888.8,2851.6,YOEBSY6292,3,Churned,Yes,1,92,5444,Competitor,Competitor made better offer,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,0,1,0,0,1,1,3
47,0691-IFBQW,1,Female,65,No,Yes,No,No,0,OXKGRU3523,United States,California,Biola,93606,"36.798882, -120.019511",36.798882,-120.019511,YNAKWSEIW1482,Q3,No,0,46,None,Yes,2.37,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.0,4874.8,0.0,0,109.02,4983.82,TEYSZL2724,1,Churned,Yes,1,81,2403,Competitor,Competitor made better offer,0,0,1,0,0,0,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,3
48,3643-AHCFP,1,Male,74,No,Yes,Yes,No,0,JGTOPO6375,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,TJIJNJILG6631,Q3,Yes,1,7,None,Yes,21.91,Yes,Yes,Cable,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,644.35,0.0,0,153.37,797.72,VEMTOD4929,3,Churned,Yes,1,83,3265,Competitor,Competitor made better offer,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,3
49,9231-ZJYAM,1,Female,65,No,Yes,No,No,0,USLRYU5682,United States,California,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,LLOAXAHDO7297,Q3,No,0,4,None,Yes,36.93,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,292.8,0.0,0,147.72,440.52,FRTVGQ8355,3,Churned,Yes,1,72,5301,Other,Moved,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,3,13
50,0727-BMPLR,1,Female,66,No,Yes,No,No,0,TJLFXQ4369,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,SRGHHHNTP9554,Q3,No,0,55,None,Yes,37.38,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,5509.3,0.0,100,2055.9,7665.2,WDOXMV5263,3,Churned,Yes,1,83,5679,Competitor,Competitor offered higher download speeds,0,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,1,1,0,1,1,0,0,1,1,4
51,0947-MUGVO,1,Male,71,No,Yes,Yes,No,0,ZVYTWF4636,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,EYMYXVDAB2137,Q3,Yes,1,20,None,Yes,5.37,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,0,107.4,1570.9,DNYEON2965,1,Churned,Yes,1,95,5849,Competitor,Competitor had better devices,1,0,1,1,0,1,0,1,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2
52,0781-LKXBR,1,Male,65,No,Yes,No,No,0,VBPUGZ8284,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,SKYDFEVGE7257,Q3,No,0,9,None,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0.0,0,438.39,1356.99,NYCEPY5895,1,Churned,Yes,1,70,4038,Competitor,Competitor had better devices,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,0,1,1,2
53,1907-UBQFC,1,Male,69,No,Yes,No,No,0,HDAPZI7656,United States,California,San Francisco,94108,"37.791998, -122.408653",37.791998,-122.408653,FNGSMBSXV8364,Q3,No,0,10,None,Yes,5.46,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.85,688.65,0.0,30,54.6,773.25,ENIKXQ1144,1,Churned,Yes,1,91,3189,Competitor,Competitor had better devices,1,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2
54,6513-EECDB,1,Male,75,No,Yes,Yes,No,0,OHVZBQ5616,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,MGJOLSNWY5463,Q3,No,0,1,None,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0.0,0,36.92,110.47,OWORLL9111,2,Churned,Yes,1,94,4369,Price,Price too high,1,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,4,17
55,7074-IEVOJ,1,Female,75,No,Yes,No,No,0,NYNOQS1193,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,ULDFYXUKU5875,Q3,No,0,3,None,Yes,41.9,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0.0,0,125.7,330.75,VXIZTE7781,1,Churned,Yes,1,91,3501,Dissatisfaction,Product dissatisfaction,0,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,2,18
56,4750-ZRXIU,1,Female,68,No,Yes,No,No,0,TUXUTV4565,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978,-122.177746,LITKJJTIK7287,Q3,No,0,4,None,Yes,6.68,Yes,Yes,Cable,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0.0,0,26.72,386.82,KPGJZI4687,1,Churned,Yes,1,83,2467,Competitor,Competitor had better devices,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2
57,7028-DVOIQ,1,Male,71,No,Yes,No,No,0,PMXLXT7644,United States,California,Birds Landing,94512,"38.140719, -121.838298",38.140719,-121.838298,GKZLLSJOP7797,Q3,No,0,35,None,Yes,20.83,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.8,0.0,120,729.05,4244.85,OQKZSJ6985,1,Churned,Yes,1,82,2074,Other,Don't know,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,1,1,0,0,0,1,0,0,1,3,7
58,4208-UFFGW,1,Male,80,No,Yes,No,No,0,TDRSBG1431,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,NLPAKHZZW4516,Q3,No,0,2,Offer E,Yes,26.62,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.95,85.15,0.0,0,53.24,138.39,HTNXWR4877,2,Churned,Yes,1,84,5900,Other,Don't know,1,0,1,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,7
59,9889-TMAHG,1,Male,66,No,Yes,No,No,0,BSMBMX4945,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,DVJQFCKSM9833,Q3,No,0,8,None,Yes,11.57,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,100.3,832.35,0.0,0,92.56,924.91,KUZXVM7215,1,Churned,Yes,1,74,5084,Competitor,Competitor had better devices,1,0,1,0,0,0,0,1,0,1,2,1,0,0,1,1,1,1,1,0,0,1,0,1,1,2
60,8919-FYFQZ,1,Male,73,No,Yes,Yes,No,0,MFKQYB5824,United States,California,Livermore,94550,"37.571748, -121.659562",37.571748,-121.659562,MSVUAWRLL2128,Q3,Yes,2,44,None,No,0.0,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0.0,0,0.0,1359.7,EURKQW6915,1,Churned,Yes,1,96,4829,Competitor,Competitor had better devices,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2
61,6646-QVXLR,1,Male,77,No,Yes,Yes,No,0,LNDFDN4331,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,NDGVORVDT1311,Q3,Yes,1,62,None,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,UMRZPL6948,1,Churned,Yes,1,91,5052,Competitor,Competitor had better devices,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,1,1,1,1,1,1,0,0,1,1,2
62,9369-XFEHK,1,Female,76,No,Yes,Yes,No,0,GBLMUQ1492,United States,California,Pleasanton,94566,"37.633361, -121.862395",37.633361,-121.862395,EFAQADKXQ9325,Q3,Yes,1,33,None,Yes,33.19,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2656.5,0.0,0,1095.27,3751.77,JUZQQS8256,2,Churned,Yes,1,72,3601,Competitor,Competitor offered more data,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,5
63,1374-DMZUI,1,Female,65,No,Yes,No,No,0,ZWPBAG6168,United States,California,San Ramon,94583,"37.766556, -121.976784",37.766556,-121.976784,KZCOXOKJA8658,Q3,No,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0.0,0,198.0,622.45,EWESLU9293,2,Churned,Yes,1,91,5419,Competitor,Competitor made better offer,0,0,1,0,0,0,5,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,0,1,1,3
64,1989-PRJHP,1,Male,75,No,Yes,Yes,No,0,GGTSHI2182,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,QKTMJAYQY1538,Q3,Yes,1,27,None,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,GHJKRV8367,1,Churned,Yes,1,65,2377,Competitor,Competitor had better devices,1,0,1,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2
65,4822-RVYBB,1,Male,75,No,Yes,No,No,0,RGUZCE5827,United States,California,Berkeley,94704,"37.871416, -122.246597",37.871416,-122.246597,YTHQXKZZM4399,Q3,No,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,SCUUPF2469,1,Churned,Yes,1,90,5906,Attitude,Attitude of support person,1,0,1,0,0,0,5,1,1,1,2,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
66,4184-TJFAN,1,Female,68,No,Yes,Yes,No,0,DQPQKQ6582,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,VBMDKWPQK7963,Q3,Yes,1,3,Offer E,Yes,25.77,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,0,77.31,351.06,LBBSYW6157,1,Churned,Yes,1,68,4486,Attitude,Attitude of support person,0,0,1,1,0,1,5,1,0,1,2,1,0,0,1,1,0,0,1,0,1,2,0,1,0,1
67,4145-UQXUQ,1,Female,71,No,Yes,No,No,0,KRKPJF1233,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,FSYKYPKPI8798,Q3,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,0,343.44,1073.39,NRWHER1784,1,Churned,Yes,1,81,5662,Competitor,Competitor had better devices,0,0,1,0,0,0,5,1,0,1,2,0,0,1,0,1,1,0,1,0,1,0,0,1,1,2
68,1236-WFCDV,1,Male,74,No,Yes,No,No,0,QEVCDG8186,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,CTXQWQGFS8439,Q3,No,0,14,None,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0,158.34,1424.44,LAOGXZ1566,3,Churned,Yes,1,96,4777,Competitor,Competitor offered more data,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,0,1,0,1,1,5
69,1271-SJBGZ,1,Male,77,No,Yes,No,No,0,GYUUVW1789,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,MXNZOLJGC1586,Q3,No,0,12,None,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,GJNFFD2921,1,Churned,Yes,1,74,2437,Competitor,Competitor had better devices,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,2
70,4441-NIHPT,1,Female,73,No,Yes,No,No,0,KUYKMJ9867,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,LPXGATEXO2583,Q3,No,0,13,None,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.16,WETAAO2331,1,Churned,Yes,1,90,2995,Competitor,Competitor had better devices,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2
71,8999-BOHSE,1,Female,68,No,Yes,No,No,0,EOIVFB4285,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955,EDPQQDLNL4198,Q3,No,0,11,None,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,GWKCLZ6162,2,Churned,Yes,1,89,2202,Attitude,Attitude of support person,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
72,7029-RPUAV,1,Male,74,No,Yes,Yes,No,0,BPTYPF3333,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727,NHCINWAKM1643,Q3,Yes,1,17,None,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,BNBGMF8623,3,Churned,Yes,1,87,5508,Competitor,Competitor offered more data,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,5
73,8111-SLLHI,1,Male,65,No,Yes,Yes,No,0,BWHNIR4524,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,AIXIVVWYL6311,Q3,Yes,1,39,None,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,RBRBRB7266,3,Churned,Yes,1,96,4687,Attitude,Attitude of support person,1,0,1,1,0,1,0,1,1,1,2,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1
74,5293-WXJAK,1,Female,73,No,Yes,Yes,No,0,VRSEAA8614,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877,SJVNCQVXK9688,Q3,Yes,5,11,None,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,GBGKMD2787,3,Churned,Yes,1,82,4553,Competitor,Competitor offered more data,0,0,1,1,0,1,0,1,1,1,2,0,0,1,1,1,1,0,1,0,1,0,0,1,1,5
75,4086-YQSNZ,1,Female,74,No,Yes,Yes,No,0,ICSKTR7499,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,SNQWXGHMI3943,Q3,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.87,233.92,KGTGMQ9297,2,Churned,Yes,1,89,3834,Attitude,Attitude of service provider,0,0,1,1,0,1,5,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
76,8399-YNDCH,1,Male,80,No,Yes,No,No,0,WGSMUK9462,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,PFYFEIFPO1122,Q3,No,0,21,None,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,TDRKKK6213,1,Churned,Yes,1,70,4716,Competitor,Competitor had better devices,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,2
77,5565-FILXA,1,Female,76,No,Yes,No,No,0,ALJUYK7295,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,WEMMSVNHS9188,Q3,No,0,16,None,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,HMXNLD1116,2,Churned,Yes,1,96,5913,Other,Don't know,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,1,3,7
78,4187-CINZD,1,Female,73,No,Yes,No,No,0,STETLJ1946,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,ACLAGTMGN3595,Q3,No,0,46,None,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,AETCLY3972,2,Churned,Yes,1,90,3180,Competitor,Competitor had better devices,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,1,1,0,1,0,1,1,2
79,6818-WOBHJ,1,Female,70,No,Yes,Yes,No,0,JLDABN7143,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,JFMJSDLXB5927,Q3,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.44,TZXZIZ8987,1,Churned,Yes,1,69,5651,Competitor,Competitor had better devices,0,0,1,1,0,1,1,1,1,1,2,0,1,0,0,0,1,0,1,0,1,0,0,1,1,2
80,9134-CEQMF,1,Male,75,No,Yes,Yes,No,0,ZGGMTY5637,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198,ZWZYWFSID2214,Q3,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,HKJWZU2786,2,Churned,Yes,1,89,3077,Dissatisfaction,Network reliability,1,0,1,1,0,1,5,1,0,1,2,0,0,0,0,1,1,0,1,0,1,0,0,1,2,14
81,8519-IMDHU,1,Male,74,No,Yes,Yes,No,0,IYPGCT3765,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,DGIECJYQD7826,Q3,Yes,1,15,None,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,AAIKCR2516,1,Churned,Yes,1,83,4981,Competitor,Competitor had better devices,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2
82,3372-KWFBM,1,Male,76,No,Yes,No,No,0,QTBJZD7817,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,VEPKIDDEJ6855,Q3,No,0,16,None,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,RYXOGF2839,3,Churned,Yes,1,81,2508,Dissatisfaction,Network reliability,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,2,14
83,7206-GZCDC,1,Female,75,No,Yes,No,No,0,NLPIVL8636,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,VNZSAUPGJ9135,Q3,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,FMIWPQ9414,2,Churned,Yes,1,75,4371,Attitude,Attitude of support person,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
84,1768-ZAIFU,1,Female,74,No,Yes,No,No,0,GCZQAR4865,United States,California,Rio Dell,95562,"40.485849, -124.163234",40.485849,-124.163234,RTHOOKZEO3646,Q3,No,0,1,None,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,SKQSBO3455,1,Churned,Yes,1,67,5688,Competitor,Competitor made better offer,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3
85,3793-MMFUH,1,Female,73,No,Yes,No,No,0,UDTGGI8554,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559,QNHAVWQMR3981,Q3,No,0,13,None,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,SAJGBW1682,1,Churned,Yes,1,90,2230,Competitor,Competitor made better offer,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,0,1,1,3
86,6567-HOOPW,1,Female,69,No,Yes,No,No,0,NTBHHH3714,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,CWZIFDSQW3166,Q3,No,0,1,None,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,TFPHIH7471,3,Churned,Yes,1,76,4363,Competitor,Competitor made better offer,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3
87,8621-MNIHH,1,Female,75,No,Yes,Yes,No,0,LRXKLP9742,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,SYICBEJQX6948,Q3,Yes,1,34,None,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.47,VSNVUZ7793,1,Churned,Yes,1,88,3369,Competitor,Competitor had better devices,0,0,1,1,0,1,0,1,1,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,1,2
88,5419-CONWX,1,Female,65,No,Yes,No,No,0,MVBHNL7791,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,HBUXRADKM6952,Q3,No,0,4,None,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57,OTTSWI1871,1,Churned,Yes,1,89,2268,Competitor,Competitor had better devices,0,0,1,0,0,0,0,1,0,1,2,0,1,1,0,1,1,1,1,0,1,1,0,1,1,2
89,7024-OHCCK,1,Female,77,No,Yes,No,No,0,OPFSUM2733,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,XTIJTYLRW6552,Q3,No,0,2,None,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,HOYCBY7233,3,Churned,Yes,1,72,4193,Other,Poor expertise of online support,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,1,0,0,1,3,15
90,5357-TZHPP,1,Male,67,No,Yes,No,No,0,CBEBXW1946,United States,California,Wheatland,95692,"39.043387, -121.409837",39.043387,-121.409837,VGHGAILCK1134,Q3,No,0,9,None,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,VLIETQ8787,2,Churned,Yes,1,83,5745,Attitude,Attitude of support person,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
91,0506-LVNGN,1,Female,78,No,Yes,No,No,0,OGPFAK3888,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,FZPTVVDBI2594,Q3,No,0,5,None,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.65,561.3,NYFYSH1948,1,Churned,Yes,1,90,4028,Competitor,Competitor had better devices,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,1,1,2
