Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score
2956-GGUCQ,0,0,78.85,1821.45,24,1,0,1,0,2021-10-19,711,1,65
2778-OCLGR,0,0,39.1,971.3,24,1,0,1,1,2021-10-09,721,1,89
7067-KSAZT,0,0,106.25,8194.65,65,1,1,1,1,2018-05-05,1974,1,69
9300-AGZNL,0,0,94.0,115.85,1,1,0,1,1,2023-08-09,52,1,67
1112-CUNAO,0,0,89.85,1489.15,15,1,0,1,1,2022-07-24,433,1,91
3389-YGYAI,0,0,105.5,1190.83,8,1,1,1,1,2023-02-15,227,1,72
3070-DVEYC,0,0,73.75,771.95,7,1,0,1,0,2023-03-14,200,1,84
5707-ORNDZ,0,0,54.55,516.1,9,1,0,1,0,2023-01-14,259,1,79
8696-JKZNU,0,0,76.25,3838.7,37,1,0,1,0,2020-09-19,1106,1,91
2055-PDADH,0,0,70.4,211.48,3,1,0,1,0,2023-07-16,76,1,67
2302-ANTDP,0,0,117.45,7504.82,48,1,1,1,1,2019-10-03,1458,1,67
5233-GEEAX,0,0,29.4,221.9,8,1,1,1,0,2023-02-25,217,1,85
7137-RYLPP,0,0,85.7,4895.72,37,1,0,1,0,2020-09-05,1120,1,86
3957-LXOLK,0,0,106.15,3423.26,28,1,1,1,1,2021-06-17,835,1,83
5281-BUZGT,0,0,90.85,4026.58,36,1,0,1,0,2020-10-08,1087,1,92
2718-GAXQD,1,0,46.0,350.12,4,1,0,1,0,2023-06-27,95,1,92
3217-FZDMN,0,0,94.45,784.63,8,1,1,1,1,2023-02-18,224,1,83
7480-QNVZJ,0,0,95.7,5762.7,50,1,0,1,1,2019-08-15,1507,1,73
7124-UGSUR,0,0,104.4,8546.71,61,1,1,1,1,2018-09-19,1837,1,84
1862-SKORY,0,0,39.3,1637.4,40,1,0,1,0,2020-06-23,1194,1,91
4816-JBHOV,0,0,44.7,176.56,2,1,0,1,0,2023-08-27,34,1,91
3247-ZVOUO,0,0,85.55,911.85,10,1,0,1,1,2022-12-10,294,1,81
1268-ASBGA,0,0,85.35,1534.03,16,1,0,1,1,2022-06-10,477,1,66
4713-LZDRV,0,0,79.6,258.87,2,1,0,1,1,2023-08-25,36,1,94
4325-NFSKC,0,0,90.6,2194.28,19,1,0,1,0,2022-03-16,563,1,87
6502-HCJTI,0,0,94.7,741.0,7,1,0,1,1,2023-03-11,203,1,75
8258-GSTJK,0,0,77.0,382.77,3,1,0,1,0,2023-07-21,71,1,96
2995-UPRYS,0,0,99.2,4852.6,40,1,0,1,1,2020-06-12,1205,1,69
6686-YPGHK,0,0,85.5,5811.56,47,1,0,0,1,2019-11-28,1402,1,68
8020-BWHYL,0,0,75.3,1267.3,15,1,0,1,0,2022-07-24,433,1,91
6892-XPFPU,0,0,104.25,3628.14,24,1,1,1,1,2021-10-01,729,1,80
8010-EZLOU,0,0,80.2,1398.45,15,1,0,1,0,2022-07-02,455,1,76
8062-YBDOE,0,0,69.65,76.88,1,1,0,1,0,2023-08-15,46,1,78
3672-YITQD,0,0,84.1,4161.0,36,1,0,1,1,2020-10-12,1083,1,79
8988-ECPJR,0,0,79.6,3596.86,34,1,0,1,0,2020-12-11,1023,1,66
3776-EKTKM,0,0,36.45,36.45,1,1,0,1,0,2023-08-11,50,1,96
0643-OKLRP,0,0,80.35,5716.42,47,1,0,0,0,2019-11-08,1422,1,95
9381-NDKME,0,0,40.65,933.3,24,1,1,1,1,2021-10-16,714,1,85
8327-LZKAS,0,0,107.55,5269.02,43,1,1,0,1,2020-03-03,1306,1,93
1075-BGWOH,0,0,98.75,1830.11,16,1,1,1,1,2022-06-08,479,1,87
8485-GJCDN,0,0,69.05,468.75,5,1,0,1,0,2023-05-17,136,1,74
6029-WTIPC,0,0,101.1,5152.27,37,1,1,1,1,2020-09-10,1115,1,87
3317-HRTNN,0,0,45.7,198.0,5,1,0,1,1,2023-05-20,133,1,73
5569-OUICF,0,0,101.3,3272.24,28,1,0,1,1,2021-06-25,827,1,68
5747-PMBSQ,0,0,92.5,1145.3,10,1,1,0,0,2022-12-23,281,1,77
2982-IHMFT,0,0,74.45,114.06,1,1,0,1,0,2023-08-19,42,1,67
5143-EGQFK,0,0,29.65,401.4,10,1,0,0,0,2022-12-19,285,1,89
6168-WFVVF,0,0,70.3,252.12,3,1,0,1,0,2023-07-19,73,1,91
7450-NWRTR,0,0,99.45,1462.83,12,1,1,1,1,2022-10-10,355,1,91
6005-OBZPH,0,0,89.15,2513.99,26,1,0,1,0,2021-08-04,787,1,89
7932-WPTDS,0,0,24.8,24.8,1,1,0,1,0,2023-08-07,54,1,73
7000-WCEVQ,0,0,61.6,1716.55,20,1,0,1,1,2022-02-06,601,1,85
5959-BELXA,0,0,96.15,3833.65,32,1,0,1,1,2021-02-20,952,1,79
2506-TNFCO,0,0,69.55,82.01,1,1,0,1,0,2023-08-27,34,1,67
6060-DRTNL,0,0,84.85,572.3,5,1,1,0,0,2023-05-28,125,1,74
8473-VUVJN,0,0,73.65,113.53,1,1,0,1,0,2023-08-17,44,1,86
0196-VULGZ,0,0,84.35,647.16,6,1,0,1,1,2023-04-12,171,1,77
1976-CFOCS,0,0,46.0,53.74,1,1,0,1,0,2023-08-11,50,1,67
4631-OACRM,0,0,79.4,1414.55,15,1,0,1,1,2022-07-15,442,1,74
3755-JBMNH,0,0,71.8,1902.2,16,1,0,1,0,2022-06-19,468,1,86
6345-ULYRW,0,0,88.4,4996.18,44,1,0,1,1,2020-02-04,1334,1,91
0013-EXCHZ,0,0,83.9,289.54,3,1,0,1,0,2023-07-27,65,1,68
5550-VFRLC,0,0,69.85,153.3,1,1,0,0,0,2023-08-25,36,1,68
2657-ALMWY,0,0,84.95,2644.51,26,1,0,1,1,2021-08-01,790,1,75
6284-AHOOQ,0,0,90.5,2925.02,22,1,0,1,0,2021-12-16,653,1,71
2460-FPSYH,0,0,55.8,2189.35,40,1,0,0,1,2020-06-27,1190,1,90
5028-HTLJB,0,0,20.05,39.92,1,0,0,0,0,2023-08-16,45,1,91
0875-CABNR,0,0,84.6,1034.05,10,1,1,1,1,2022-12-09,295,1,94
6982-UQZLY,0,0,20.85,43.71,1,0,0,0,0,2023-08-18,43,1,90
0193-ESZXP,0,0,105.5,7188.02,58,1,0,1,1,2018-12-06,1759,1,91
4369-HTUIF,0,0,85.15,680.06,6,1,0,1,0,2023-04-03,180,1,90
5287-QWLKY,0,0,105.1,10718.96,71,1,0,1,1,2017-11-10,2150,1,66
1891-UAWWU,0,0,90.8,2046.4,20,1,1,1,0,2022-02-20,587,1,87
3096-JRDSO,0,0,104.3,3142.88,27,1,0,1,1,2021-07-23,799,1,75
2398-YPMUR,0,0,70.15,1498.93,13,1,0,0,0,2022-09-09,386,1,85
1265-XTECC,0,0,96.55,6716.54,68,1,0,1,1,2018-02-16,2052,1,86
4871-JTKJF,0,0,69.65,100.78,1,1,0,1,0,2023-08-03,58,1,82
1415-YFWLT,0,0,89.3,119.53,1,1,0,1,1,2023-08-15,46,1,85
3500-RMZLT,0,0,96.3,1863.4,15,1,1,0,1,2022-07-14,443,1,72
2642-DTVCO,0,0,85.05,886.12,9,1,0,0,1,2023-01-10,263,1,74
1363-TXLSL,0,0,70.3,109.4,1,1,0,1,0,2023-08-14,47,1,91
7136-RVDTZ,0,0,45.25,3264.45,70,1,0,1,1,2017-12-06,2124,1,90
6927-WTFIV,0,0,71.3,1503.4,20,1,0,1,0,2022-02-14,593,1,91
3398-ZOUAA,0,0,69.1,1889.29,21,1,0,1,0,2022-01-25,613,1,67
4844-JJWUY,0,0,86.0,114.82,1,1,0,1,1,2023-08-13,48,1,82
4785-QRJHC,0,0,59.9,2966.65,46,1,1,0,1,2019-12-19,1381,1,80
1965-AKTSX,0,0,78.95,1330.89,14,1,0,1,0,2022-08-25,401,1,88
7248-VZQLC,0,0,85.2,4760.36,47,1,1,1,0,2019-11-09,1421,1,72
0011-IGKFF,0,0,98.0,1599.51,13,1,1,1,1,2022-09-19,376,1,91
6496-SLWHQ,0,0,105.0,400.74,3,1,1,1,1,2023-07-26,66,1,87
9912-GVSEQ,0,0,93.85,2622.83,26,1,1,1,1,2021-08-02,789,1,86
5383-MMTWC,0,0,84.0,981.8,8,1,0,1,1,2023-02-04,238,1,91
6877-LGWXO,0,0,78.55,1512.29,18,1,0,1,1,2022-04-15,533,1,84
5167-GBFRE,0,0,25.2,102.5,4,1,0,1,0,2023-06-02,120,1,72
1324-NLTJE,0,0,55.0,1014.95,15,1,0,1,0,2022-07-19,438,1,94
5567-WSELE,0,0,94.6,376.48,3,1,0,1,1,2023-07-28,64,1,87
6646-VRFOL,0,0,103.85,7571.58,53,1,1,1,1,2019-05-14,1600,1,87
9090-SGQXL,0,0,105.3,10507.21,68,1,1,1,1,2018-02-22,2046,1,79
6595-YGXIT,0,0,88.95,3482.7,25,1,0,1,0,2021-09-26,734,1,91
9835-ZIITK,0,0,110.85,10717.17,66,1,1,1,1,2018-04-13,1996,1,74
5649-TJHOV,0,0,36.5,1062.0,27,1,0,0,1,2021-07-27,795,1,93
9253-QXKBE,0,0,94.45,2834.9,29,1,0,1,1,2021-05-06,877,1,71
8775-LHDJH,0,0,90.6,103.62,1,1,0,1,0,2023-08-10,51,1,93
3097-NQYSN,0,0,86.85,204.73,2,1,0,0,0,2023-08-03,58,1,78
3565-UNOCC,0,0,99.05,3600.42,29,1,1,1,1,2021-05-24,859,1,82
9190-MFJLN,0,0,95.9,2400.53,19,1,1,1,1,2022-03-15,564,1,68
1095-JUDTC,0,0,95.05,5172.89,47,1,0,1,0,2019-11-27,1403,1,65
5385-SUIRI,0,0,104.2,7523.55,52,1,1,1,1,2019-06-28,1555,1,68
6328-ZPBGN,0,0,95.15,1037.47,11,1,0,1,1,2022-11-01,333,1,71
2856-NNASM,0,0,89.55,5538.91,43,1,0,1,1,2020-03-11,1298,1,73
6769-DYBQN,0,0,85.0,5661.28,46,1,0,1,1,2019-12-27,1373,1,71
2446-BEGGB,0,0,98.25,844.7,6,1,0,1,1,2023-04-25,158,1,83
1496-GGSUK,0,0,25.7,25.7,1,1,0,1,0,2023-08-08,53,1,83
3296-SILRA,0,0,76.4,117.56,1,1,0,1,0,2023-08-13,48,1,89
5180-UCIIQ,1,0,40.05,880.2,22,1,0,1,1,2021-12-27,642,1,75
1977-STDKI,0,0,73.0,93.55,1,1,0,1,0,2023-08-04,57,1,76
5813-UECBU,0,0,83.85,3987.79,33,1,1,1,0,2021-01-13,990,1,79
4342-HENTK,0,0,70.65,167.39,2,1,0,1,0,2023-08-18,43,1,74
1597-LHYNC,0,0,95.0,3795.58,26,1,0,0,1,2021-08-11,780,1,90
8651-ENBZX,0,0,106.0,8614.8,60,1,1,0,1,2018-10-05,1821,1,78
9286-DOJGF,0,0,74.95,3469.49,38,1,0,1,0,2020-08-09,1147,1,82
9661-MHUMO,1,0,49.25,57.63,1,1,0,1,0,2023-08-17,44,1,84
8884-ADFVN,0,0,101.95,943.47,7,1,1,1,1,2023-03-03,211,1,74
2720-WGKHP,0,0,94.0,223.68,2,1,0,1,1,2023-08-01,60,1,93
9776-CLUJA,0,0,77.5,4718.72,51,1,0,1,0,2019-07-20,1533,1,96
3551-HUAZH,0,0,74.4,85.48,1,1,0,1,0,2023-08-20,41,1,89
8634-MPHTR,0,0,100.05,5292.64,47,1,1,1,1,2019-11-28,1402,1,91
2474-BRUCM,0,0,101.85,4200.3,40,1,0,1,1,2020-06-01,1216,1,84
0616-ATFGB,0,0,25.05,25.05,1,1,0,1,0,2023-08-11,50,1,95
7235-NXZCP,0,0,74.85,247.22,2,1,0,1,0,2023-08-28,33,1,84
6661-HBGWL,0,0,104.75,5004.69,42,1,1,1,1,2020-04-06,1272,1,79
9317-WZPGV,0,0,79.75,248.66,2,1,0,0,1,2023-08-08,53,1,77
3621-CEOVK,0,0,100.2,2027.94,14,1,0,1,1,2022-08-28,398,1,90
7632-MNYOY,0,0,110.9,8085.45,66,1,1,1,1,2018-04-24,1985,1,93
9248-OJYKK,0,0,76.45,90.29,1,1,0,0,0,2023-08-07,54,1,95
3398-FSHON,0,0,91.3,1502.62,12,1,0,1,0,2022-10-09,356,1,94
3319-DWOEP,0,0,95.75,861.15,6,1,1,1,1,2023-04-13,170,1,90
0818-OCPZO,0,0,81.45,3280.62,27,1,0,1,0,2021-07-15,807,1,83
1389-CXMLU,0,0,91.05,368.06,3,1,1,1,0,2023-07-15,77,1,91
5561-NWEVX,0,0,79.2,208.31,2,1,1,1,0,2023-08-12,49,1,67
2272-QAGFO,0,0,74.3,1587.23,14,1,0,1,0,2022-08-25,401,1,71
3768-NLUBH,0,0,100.6,8145.85,57,1,1,1,1,2019-01-02,1732,1,74
7359-SSBJK,0,0,70.2,6344.68,64,1,0,1,0,2018-06-25,1923,1,89
0685-MLYYM,0,0,70.75,174.57,2,1,0,1,0,2023-08-22,39,1,96
7957-RYHQD,0,0,79.2,5028.25,40,1,0,1,0,2020-06-21,1196,1,94
6230-BSUXY,0,0,85.0,127.5,1,1,1,1,1,2023-08-22,39,1,93
3990-QYKBE,0,0,92.5,5300.09,37,1,0,1,1,2020-09-04,1121,1,95
9274-CNFMO,0,0,74.95,421.14,4,1,0,1,0,2023-06-21,101,1,69
3005-NFMTA,0,0,98.8,6108.9,55,1,0,1,1,2019-03-28,1647,1,69
5389-FFVKB,0,0,80.3,2549.61,32,1,0,1,1,2021-02-13,959,1,94
8444-WRIDW,0,0,80.45,8373.29,66,1,0,0,0,2018-04-25,1984,1,79
5868-YWPDW,0,0,84.2,761.79,6,1,0,1,1,2023-04-21,162,1,72
1273-MTETI,0,0,88.85,423.89,4,1,1,1,1,2023-06-06,116,1,74
5480-HPRRX,0,0,25.3,77.75,3,1,0,1,0,2023-07-24,68,1,74
7234-FECYN,0,0,101.35,1132.34,8,1,1,1,1,2023-02-28,214,1,68
1400-MMYXY,0,0,105.9,458.55,3,1,1,1,1,2023-07-12,80,1,71
7142-HVGBG,0,0,103.0,5163.79,43,1,1,1,1,2020-03-02,1307,1,91
1564-NTYXF,0,0,82.0,1185.05,13,1,0,1,1,2022-09-04,391,1,91
0886-QGENL,0,0,101.25,3991.59,27,1,1,1,1,2021-07-25,797,1,77
8739-WWKDU,0,0,89.5,2657.65,25,1,0,1,0,2021-09-11,749,1,90
8685-WHQPW,0,0,74.4,1804.58,22,1,0,0,0,2021-12-01,668,1,81
7240-FQLHE,0,0,99.75,2291.11,18,1,0,1,1,2022-04-09,539,1,68
6664-FPDAC,0,0,111.95,7508.66,56,1,1,1,1,2019-02-27,1676,1,91
0786-VSSUD,0,0,39.0,679.85,16,1,0,1,0,2022-06-04,483,1,92
6583-QGCSI,0,0,88.05,6323.35,50,1,0,0,0,2019-08-03,1519,1,87
1980-KXVPM,0,0,75.05,327.71,3,1,0,1,0,2023-07-25,67,1,83
0723-DRCLG,0,0,74.45,115.72,1,1,0,0,0,2023-08-19,42,1,94
6894-LFHLY,0,0,75.75,84.1,1,1,0,1,0,2023-08-25,36,1,90
8361-LTMKD,0,0,74.4,369.04,4,1,0,0,0,2023-06-25,97,1,77
3841-NFECX,0,0,96.35,10105.37,71,1,1,1,0,2017-11-20,2140,0,38
4929-XIHVW,0,0,95.5,257.85,2,1,1,0,1,2023-08-25,36,0,69
3413-BMNZE,0,0,45.25,57.14,1,1,0,1,0,2023-08-19,42,0,40
8012-SOUDQ,0,0,90.25,4379.69,43,1,0,1,0,2020-03-14,1295,0,52
6575-SUVOI,0,0,69.5,2517.65,25,1,0,1,0,2021-09-28,732,0,25
4667-QONEA,0,0,74.85,7390.35,60,1,1,1,1,2018-10-14,1812,0,59
5067-XJQFU,0,0,108.45,8514.49,66,1,1,1,1,2018-04-10,1999,0,74
1891-QRQSA,0,0,111.6,8144.12,64,1,1,1,1,2018-06-06,1942,0,69
2673-CXQEU,0,0,110.5,8778.78,56,1,1,1,1,2019-02-25,1678,0,21
0191-ZHSKZ,0,0,74.75,3269.6,30,1,0,1,1,2021-04-03,910,0,55
2424-WVHPL,0,0,74.7,102.35,1,1,0,1,0,2023-08-02,59,0,60
5386-THSLQ,0,0,45.55,3027.25,66,1,1,1,0,2018-04-20,1989,0,28
2639-UGMAZ,0,0,56.45,3985.35,71,1,0,1,1,2017-11-23,2137,0,68
3146-MSEGF,0,0,88.05,7900.21,72,1,1,1,1,2017-10-26,2165,0,8
1131-QQZEB,0,0,23.95,3937.32,71,0,0,0,0,2017-11-21,2139,0,52
2504-DSHIH,0,0,86.8,2955.42,23,1,0,1,1,2021-11-08,691,0,38
9058-HRZSV,0,0,94.4,8616.95,65,1,1,1,1,2018-05-13,1966,0,7
4522-AKYLR,0,0,54.8,867.93,13,1,1,1,0,2022-09-04,391,0,7
0221-WMXNQ,0,0,75.35,419.0,4,1,0,1,0,2023-06-11,111,0,40
5046-NUHWD,0,0,45.0,1228.65,29,1,1,1,1,2021-05-14,869,0,50
7529-ZDFXI,0,0,89.85,7014.97,57,1,0,1,1,2019-01-11,1723,0,36
3197-ARFOY,0,0,105.0,2178.3,19,1,0,0,1,2022-03-14,565,0,59
4716-HHKQH,0,0,107.05,2723.25,20,1,0,1,1,2022-02-13,594,0,65
3179-GBRWV,0,0,64.95,2241.75,21,1,0,1,1,2022-01-04,634,0,23
4847-TAJYI,0,0,89.35,616.16,6,1,0,1,1,2023-04-15,168,0,75
6851-WEFYX,0,0,100.8,3511.7,35,1,1,1,1,2020-11-24,1040,0,38
3167-SNQPL,1,0,101.15,4817.25,38,1,0,1,1,2020-08-16,1140,0,78
2799-ARNLO,0,0,69.35,389.4,5,1,0,1,0,2023-05-14,139,0,41
5701-YVSVF,0,0,82.9,1200.7,11,1,0,1,0,2022-11-14,320,0,21
5697-GOMBF,1,0,35.9,1013.65,28,1,0,0,0,2021-06-10,842,0,34
2739-CACDQ,0,0,82.65,1488.07,17,1,1,1,0,2022-05-16,502,0,26
6035-BXTTY,0,0,54.65,2477.54,32,1,0,0,0,2021-02-07,965,0,56
0021-IKXGC,0,0,72.1,79.87,1,1,0,1,0,2023-08-06,55,0,50
4654-DLAMQ,0,0,97.0,6671.54,64,1,1,1,1,2018-06-21,1927,0,68
4115-NZRKS,0,0,89.15,688.87,7,1,0,1,1,2023-03-20,194,0,25
3351-NGXYI,0,0,54.1,1044.52,16,1,0,1,0,2022-06-08,479,0,38
8204-YJCLA,0,0,64.8,4732.35,72,1,1,1,1,2017-10-10,2181,0,68
9774-NRNAU,0,0,84.8,3215.94,27,1,1,1,1,2021-07-18,804,0,75
0224-RLWWD,0,0,44.3,137.12,2,1,0,1,0,2023-08-05,56,0,44
3951-NJCVI,0,0,95.05,5820.68,42,1,0,0,1,2020-04-24,1254,0,34
0177-PXBAT,0,0,109.9,4524.65,33,1,1,1,1,2021-01-15,988,0,59
2519-ERQOJ,0,0,54.6,1803.7,33,1,1,1,1,2021-01-17,986,0,30
0111-KLBQG,1,0,93.95,3880.97,32,1,0,1,1,2021-02-03,969,0,62
1996-DBMUS,0,0,70.65,4149.85,48,1,0,1,0,2019-10-26,1435,0,71
2055-SIFSS,0,0,51.65,4462.7,55,1,0,1,0,2019-03-12,1663,0,24
2806-MLNTI,0,0,105.1,6892.2,52,1,1,1,1,2019-06-01,1582,0,47
5628-RKIFK,0,0,101.55,6287.56,49,1,0,1,1,2019-09-18,1473,0,22
5760-WRAHC,0,0,69.75,2644.96,22,1,1,1,1,2021-12-10,659,0,32
1480-BKXGA,0,0,116.05,10063.54,72,1,1,0,1,2017-10-02,2189,0,64
9076-AXYIK,0,0,102.1,7830.61,64,1,1,1,1,2018-06-18,1930,0,28
4933-IKULF,0,0,20.65,741.15,17,0,0,0,0,2022-05-05,513,0,40
3780-DDGSE,1,0,76.05,3243.85,35,1,0,1,1,2020-11-15,1049,0,38
4612-SSVHJ,0,0,81.45,2135.2,20,1,0,1,1,2022-02-16,591,0,27
5756-OZRIO,0,0,64.05,5991.24,61,1,0,1,1,2018-09-09,1847,0,29
4513-CXYIX,0,0,80.7,8799.29,71,1,0,1,0,2017-11-18,2142,0,54
4332-MUOEZ,0,0,94.3,2469.1,20,1,1,1,1,2022-02-21,586,0,32
6705-LXORM,0,0,70.05,329.7,5,1,0,1,0,2023-05-01,152,0,24
4109-CYRBD,0,0,51.6,2533.85,29,1,0,1,0,2021-05-12,871,0,39
8606-CIQUL,1,0,115.75,10725.31,72,1,1,0,1,2017-10-20,2171,0,60
0356-OBMAC,0,0,99.9,6676.78,56,1,1,1,0,2019-02-22,1681,0,45
1297-VQDRP,1,0,107.15,9613.28,68,1,1,0,1,2018-02-11,2057,0,66
4676-MQUEA,0,0,101.9,5990.0,50,1,1,1,0,2019-08-24,1498,0,25
7025-WCBNE,0,0,59.6,3448.66,47,1,0,1,0,2019-11-15,1415,0,33
6030-REHUX,0,0,110.85,4483.16,28,1,1,1,1,2021-06-14,838,0,58
6522-YRBXD,0,0,94.55,4080.8,35,1,0,1,1,2020-11-20,1044,0,69
6689-VRRTK,0,0,109.8,7049.35,44,1,1,1,1,2020-02-02,1336,0,35
7134-MJPDY,0,0,102.85,7804.33,66,1,1,0,1,2018-04-05,2004,0,40
4881-JVQOD,1,0,34.55,362.6,10,1,0,1,1,2022-12-24,280,0,55
6797-UCJHZ,0,0,104.6,8503.11,66,1,1,1,1,2018-04-06,2003,0,27
2469-DTSGX,0,0,111.65,11169.77,72,1,1,1,1,2017-10-01,2190,0,75
4908-XAXAY,0,0,89.85,6625.48,49,1,1,1,1,2019-09-06,1485,0,30
3509-GWQGF,0,0,70.0,2634.12,24,1,0,0,0,2021-10-17,713,0,77
3729-OWRVL,0,0,110.35,10121.1,65,1,1,1,1,2018-05-18,1961,0,79
7251-LJBQN,0,0,103.75,5330.0,40,1,1,1,1,2020-06-03,1214,0,20
2682-KEVRP,0,0,20.05,1173.58,22,0,0,0,0,2021-12-10,659,0,21
9978-HYCIN,1,0,84.95,6085.68,47,1,0,0,0,2019-11-05,1425,0,68
8329-UTMVM,0,0,104.65,3892.53,27,1,0,1,1,2021-07-05,817,0,31
6952-OMNWB,0,0,80.35,7922.38,68,1,1,1,0,2018-02-27,2041,0,28
6549-YMFAW,0,0,21.25,219.49,9,0,0,0,0,2023-01-11,262,0,69
1307-TVUFB,0,0,79.35,3911.52,42,1,0,1,0,2020-04-25,1253,0,79
7503-MIOGA,0,0,89.85,10190.07,72,1,1,1,1,2017-10-25,2166,0,56
2499-AJYUA,0,0,110.8,9023.45,72,1,1,1,1,2017-10-28,2163,0,80
6919-ELBGL,0,0,114.95,9735.76,72,1,1,1,1,2017-10-14,2177,0,61
3966-HRMZA,0,0,75.05,331.73,3,1,1,0,0,2023-07-12,80,0,56
5671-RQRLP,0,0,75.65,6566.63,70,1,0,1,0,2017-12-18,2112,0,30
4785-NKHCX,0,0,20.05,244.85,5,0,0,0,0,2023-05-22,131,0,31
4250-WAROZ,1,0,93.25,6955.35,60,1,0,1,1,2018-10-26,1800,0,70
3523-BRGUW,0,0,19.3,1271.59,26,0,0,0,0,2021-08-10,781,0,64
2123-AGEEN,0,0,84.35,774.51,7,1,1,0,0,2023-03-28,186,0,38
1258-YMZNM,0,0,110.5,3823.12,27,1,1,1,1,2021-07-25,797,0,56
6259-WJQLC,0,0,81.1,2635.84,32,1,1,1,0,2021-02-12,960,0,50
7508-SMHXL,0,0,89.0,1267.66,15,1,0,1,0,2022-07-27,430,0,77
3956-CJUST,0,0,75.4,2128.81,23,1,0,0,0,2021-11-03,696,0,49
4824-GUCBY,0,0,81.7,2306.48,22,1,0,1,0,2021-12-15,654,0,34
6630-UJZMY,0,0,83.25,325.48,4,1,0,1,0,2023-06-04,118,0,37
9904-EHEVJ,1,0,91.35,3052.93,32,1,1,1,0,2021-02-14,958,0,35
2826-DXLQO,0,0,29.8,208.62,7,1,0,1,0,2023-03-02,212,0,69
9489-UTFKA,0,0,60.9,714.57,8,1,0,1,0,2023-02-03,239,0,27
4849-PYRLQ,0,0,73.25,6125.84,56,1,1,1,1,2019-02-10,1693,0,26
2858-EIMXH,0,0,95.85,6592.17,53,1,0,1,1,2019-05-11,1603,0,65
6419-ZTTLE,0,0,20.75,1501.65,23,0,0,0,0,2021-11-08,691,0,45
8242-SOQUO,0,0,84.7,422.4,5,1,0,1,0,2023-05-13,140,0,54
7460-ITWWP,0,0,86.1,5687.51,45,1,1,1,1,2020-01-11,1358,0,41
7868-TMWMZ,0,0,110.0,8145.55,60,1,1,1,1,2018-10-10,1816,0,59
4829-ZLJTK,0,0,112.4,9143.41,72,1,1,1,1,2017-10-07,2184,0,37
8883-GRDWQ,0,0,54.0,1502.1,20,1,0,1,0,2022-02-24,583,0,20
9845-PEEKO,0,0,79.2,4952.02,59,1,0,1,0,2018-11-12,1783,0,25
1751-NCDLI,0,0,98.85,4758.1,46,1,1,1,1,2019-12-27,1373,0,41
2176-LVPNX,0,0,89.85,9088.14,71,1,1,0,1,2017-11-19,2141,0,33
3452-ABWRL,0,0,86.05,5937.36,47,1,0,1,0,2019-11-24,1406,0,69
1779-PWPMG,0,0,114.65,8664.43,72,1,1,1,1,2017-10-05,2186,0,29
3082-WQRVY,0,0,19.65,869.29,14,0,0,0,0,2022-08-15,411,0,66
2460-NGXBJ,1,0,75.2,1090.34,11,1,0,1,0,2022-11-13,321,0,28
5268-DSMNQ,0,0,97.95,6643.97,62,1,1,1,0,2018-08-18,1869,0,50
6242-MBHPK,0,0,95.1,3289.29,23,1,0,1,1,2021-11-04,695,0,66
4782-OSFXZ,0,0,82.7,8495.83,71,1,1,1,1,2017-11-26,2134,0,20
1282-IHQAC,0,0,44.05,3011.65,70,1,1,1,0,2017-12-27,2103,0,68
1641-RQDAY,1,0,100.4,4792.37,32,1,0,1,1,2021-02-16,956,0,59
5461-QKNTN,0,0,94.3,4150.52,43,1,0,1,0,2020-03-19,1290,0,63
8089-UZWLX,0,0,104.05,10811.61,71,1,1,1,1,2017-11-21,2139,0,70
4468-KAZHE,0,0,60.0,1438.95,20,1,0,1,1,2022-02-20,587,0,37
1543-LLLFT,0,0,98.3,6200.14,61,1,1,1,0,2018-09-27,1829,0,74
6507-ZJSUR,0,0,90.45,3224.11,23,1,0,0,1,2021-11-02,697,0,24
9220-ZNKJI,0,0,88.8,6631.85,55,1,1,1,0,2019-03-02,1673,0,73
0723-VSOBE,0,0,34.2,1596.6,45,1,0,0,1,2020-01-28,1341,0,38
1004-NOZNR,1,0,94.8,5856.22,56,1,0,1,1,2019-02-27,1676,0,59
1251-STYSZ,0,0,80.25,368.7,4,1,0,0,0,2023-06-20,102,0,20
9681-KYGYB,0,0,88.2,5433.45,49,1,1,1,0,2019-09-12,1479,0,24
7005-CYUIL,0,0,99.4,8038.71,71,1,1,1,0,2017-11-02,2158,0,29
2388-LAESQ,0,0,114.85,10385.79,72,1,1,1,1,2017-10-08,2183,0,26
3108-PCCGG,0,0,84.45,7103.69,72,1,1,1,1,2017-10-08,2183,0,25
6729-GDNGC,0,0,80.7,2044.0,20,1,0,1,0,2022-02-20,587,0,73
4238-HFHSN,0,0,82.15,6524.4,61,1,0,1,0,2018-09-03,1853,0,33
2692-BUCFV,0,0,101.45,3199.71,29,1,1,0,1,2021-05-17,866,0,76
5651-WYIPH,0,0,49.85,1606.09,18,1,0,1,0,2022-04-28,520,0,71
8752-GHJFU,0,0,92.0,9183.8,71,1,1,1,0,2017-11-16,2144,0,66
6896-SRVYQ,0,0,73.85,5293.04,44,1,1,0,0,2020-02-10,1328,0,48
9052-VKDUW,0,0,109.4,8221.95,65,1,1,1,1,2018-05-14,1965,0,39
2480-EJWYP,0,0,97.8,8090.26,58,1,0,1,1,2018-12-16,1749,0,23
