Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score,Forecast Period
2091-RFFBA,0,0,73.9,2695.48,31,1,0,1,0,2021-03-04,940,1,75,940.0
6899-PPEEA,0,0,96.55,3702.4,37,1,0,1,1,2020-09-16,1109,1,81,1109.0
4597-NUCQV,0,0,101.25,3135.67,24,1,0,1,1,2021-10-13,717,1,87,717.0
3754-DXMRT,0,0,44.15,179.97,2,1,0,1,0,2023-08-13,48,1,86,48.0
7130-VTEWQ,0,0,75.75,716.65,8,1,0,1,0,2023-02-05,237,1,92,237.0
7903-CMPEY,0,0,80.3,97.81,1,1,0,1,0,2023-08-04,57,1,87,57.0
1704-NRWYE,0,0,80.85,1141.71,9,1,0,1,0,2023-01-22,251,1,71,251.0
7481-ATQQS,0,0,90.85,6714.97,49,1,1,1,1,2019-09-08,1483,1,70,1483.0
0023-HGHWL,0,0,25.1,25.1,1,1,0,1,0,2023-08-16,45,1,85,45.0
1792-UXAFY,0,0,89.15,2013.19,17,1,1,1,0,2022-05-03,515,1,89,515.0
6161-UUUTA,0,0,79.9,269.84,3,1,0,1,0,2023-07-08,84,1,90,84.0
6543-XRMYR,0,0,99.7,4355.65,30,1,0,0,1,2021-04-08,905,1,69,905.0
2479-BRAMR,0,0,83.75,5152.99,41,1,1,1,0,2020-05-22,1226,1,71,1226.0
3714-JTVOV,0,0,74.15,3351.2,42,1,0,1,0,2020-04-27,1251,1,94,1251.0
8580-QVLOC,0,0,92.45,8295.69,72,1,1,1,1,2017-10-25,2166,1,78,2166.0
2012-NWRPA,0,0,99.55,1145.28,11,1,1,1,1,2022-11-06,328,1,71,328.0
8808-ELEHO,0,0,81.25,626.11,8,1,1,1,0,2023-02-06,236,1,72,236.0
9058-CBREO,0,0,50.55,73.11,1,1,0,1,0,2023-08-23,38,1,95,38.0
8063-GBATB,0,0,85.25,3128.84,27,1,0,1,1,2021-07-20,802,1,80,802.0
1069-XAIEM,0,0,85.05,101.42,1,1,0,1,1,2023-08-15,46,1,96,46.0
6987-XQSJT,0,0,79.5,6841.83,54,1,0,1,0,2019-04-14,1630,1,78,1630.0
0722-TROQR,0,0,74.9,426.67,4,1,0,1,0,2023-06-01,121,1,78,121.0
6402-ZFPPI,0,0,102.8,3572.7,25,1,0,1,1,2021-09-15,745,1,94,745.0
9965-YOKZB,0,0,83.85,880.51,9,1,0,1,1,2023-01-13,260,1,71,260.0
0504-HHAPI,0,0,88.3,2925.13,27,1,1,1,1,2021-07-05,817,1,96,817.0
3791-LGQCY,0,0,100.65,7711.41,56,1,1,0,1,2019-02-25,1678,1,85,1678.0
8166-ZZTFS,0,0,80.55,6697.3,66,1,1,1,1,2018-04-26,1983,1,94,1983.0
2956-GGUCQ,0,0,78.85,1821.45,24,1,0,1,0,2021-10-19,711,1,65,711.0
2778-OCLGR,0,0,39.1,971.3,24,1,0,1,1,2021-10-09,721,1,89,721.0
7067-KSAZT,0,0,106.25,8194.65,65,1,1,1,1,2018-05-05,1974,1,69,1974.0
9300-AGZNL,0,0,94.0,115.85,1,1,0,1,1,2023-08-09,52,1,67,52.0
1112-CUNAO,0,0,89.85,1489.15,15,1,0,1,1,2022-07-24,433,1,91,433.0
3389-YGYAI,0,0,105.5,1190.83,8,1,1,1,1,2023-02-15,227,1,72,227.0
3070-DVEYC,0,0,73.75,771.95,7,1,0,1,0,2023-03-14,200,1,84,200.0
5707-ORNDZ,0,0,54.55,516.1,9,1,0,1,0,2023-01-14,259,1,79,259.0
8696-JKZNU,0,0,76.25,3838.7,37,1,0,1,0,2020-09-19,1106,1,91,1106.0
2055-PDADH,0,0,70.4,211.48,3,1,0,1,0,2023-07-16,76,1,67,76.0
2302-ANTDP,0,0,117.45,7504.82,48,1,1,1,1,2019-10-03,1458,1,67,1458.0
5233-GEEAX,0,0,29.4,221.9,8,1,1,1,0,2023-02-25,217,1,85,217.0
7137-RYLPP,0,0,85.7,4895.72,37,1,0,1,0,2020-09-05,1120,1,86,1120.0
3957-LXOLK,0,0,106.15,3423.26,28,1,1,1,1,2021-06-17,835,1,83,835.0
5281-BUZGT,0,0,90.85,4026.58,36,1,0,1,0,2020-10-08,1087,1,92,1087.0
2718-GAXQD,1,0,46.0,350.12,4,1,0,1,0,2023-06-27,95,1,92,95.0
3217-FZDMN,0,0,94.45,784.63,8,1,1,1,1,2023-02-18,224,1,83,224.0
7480-QNVZJ,0,0,95.7,5762.7,50,1,0,1,1,2019-08-15,1507,1,73,1507.0
7124-UGSUR,0,0,104.4,8546.71,61,1,1,1,1,2018-09-19,1837,1,84,1837.0
1862-SKORY,0,0,39.3,1637.4,40,1,0,1,0,2020-06-23,1194,1,91,1194.0
4816-JBHOV,0,0,44.7,176.56,2,1,0,1,0,2023-08-27,34,1,91,34.0
3247-ZVOUO,0,0,85.55,911.85,10,1,0,1,1,2022-12-10,294,1,81,294.0
1268-ASBGA,0,0,85.35,1534.03,16,1,0,1,1,2022-06-10,477,1,66,477.0
4713-LZDRV,0,0,79.6,258.87,2,1,0,1,1,2023-08-25,36,1,94,36.0
4325-NFSKC,0,0,90.6,2194.28,19,1,0,1,0,2022-03-16,563,1,87,563.0
6502-HCJTI,0,0,94.7,741.0,7,1,0,1,1,2023-03-11,203,1,75,203.0
8258-GSTJK,0,0,77.0,382.77,3,1,0,1,0,2023-07-21,71,1,96,71.0
2995-UPRYS,0,0,99.2,4852.6,40,1,0,1,1,2020-06-12,1205,1,69,1205.0
6686-YPGHK,0,0,85.5,5811.56,47,1,0,0,1,2019-11-28,1402,1,68,1402.0
8020-BWHYL,0,0,75.3,1267.3,15,1,0,1,0,2022-07-24,433,1,91,433.0
6892-XPFPU,0,0,104.25,3628.14,24,1,1,1,1,2021-10-01,729,1,80,729.0
8010-EZLOU,0,0,80.2,1398.45,15,1,0,1,0,2022-07-02,455,1,76,455.0
8062-YBDOE,0,0,69.65,76.88,1,1,0,1,0,2023-08-15,46,1,78,46.0
3672-YITQD,0,0,84.1,4161.0,36,1,0,1,1,2020-10-12,1083,1,79,1083.0
8988-ECPJR,0,0,79.6,3596.86,34,1,0,1,0,2020-12-11,1023,1,66,1023.0
3776-EKTKM,0,0,36.45,36.45,1,1,0,1,0,2023-08-11,50,1,96,50.0
0643-OKLRP,0,0,80.35,5716.42,47,1,0,0,0,2019-11-08,1422,1,95,1422.0
9381-NDKME,0,0,40.65,933.3,24,1,1,1,1,2021-10-16,714,1,85,714.0
8327-LZKAS,0,0,107.55,5269.02,43,1,1,0,1,2020-03-03,1306,1,93,1306.0
1075-BGWOH,0,0,98.75,1830.11,16,1,1,1,1,2022-06-08,479,1,87,479.0
8485-GJCDN,0,0,69.05,468.75,5,1,0,1,0,2023-05-17,136,1,74,136.0
6029-WTIPC,0,0,101.1,5152.27,37,1,1,1,1,2020-09-10,1115,1,87,1115.0
3317-HRTNN,0,0,45.7,198.0,5,1,0,1,1,2023-05-20,133,1,73,133.0
5569-OUICF,0,0,101.3,3272.24,28,1,0,1,1,2021-06-25,827,1,68,827.0
5747-PMBSQ,0,0,92.5,1145.3,10,1,1,0,0,2022-12-23,281,1,77,281.0
2982-IHMFT,0,0,74.45,114.06,1,1,0,1,0,2023-08-19,42,1,67,42.0
5143-EGQFK,0,0,29.65,401.4,10,1,0,0,0,2022-12-19,285,1,89,285.0
6168-WFVVF,0,0,70.3,252.12,3,1,0,1,0,2023-07-19,73,1,91,73.0
7450-NWRTR,0,0,99.45,1462.83,12,1,1,1,1,2022-10-10,355,1,91,355.0
6005-OBZPH,0,0,89.15,2513.99,26,1,0,1,0,2021-08-04,787,1,89,787.0
7932-WPTDS,0,0,24.8,24.8,1,1,0,1,0,2023-08-07,54,1,73,54.0
7000-WCEVQ,0,0,61.6,1716.55,20,1,0,1,1,2022-02-06,601,1,85,601.0
5959-BELXA,0,0,96.15,3833.65,32,1,0,1,1,2021-02-20,952,1,79,952.0
2506-TNFCO,0,0,69.55,82.01,1,1,0,1,0,2023-08-27,34,1,67,34.0
6060-DRTNL,0,0,84.85,572.3,5,1,1,0,0,2023-05-28,125,1,74,125.0
8473-VUVJN,0,0,73.65,113.53,1,1,0,1,0,2023-08-17,44,1,86,44.0
0196-VULGZ,0,0,84.35,647.16,6,1,0,1,1,2023-04-12,171,1,77,171.0
1976-CFOCS,0,0,46.0,53.74,1,1,0,1,0,2023-08-11,50,1,67,50.0
4631-OACRM,0,0,79.4,1414.55,15,1,0,1,1,2022-07-15,442,1,74,442.0
3755-JBMNH,0,0,71.8,1902.2,16,1,0,1,0,2022-06-19,468,1,86,468.0
6345-ULYRW,0,0,88.4,4996.18,44,1,0,1,1,2020-02-04,1334,1,91,1334.0
0013-EXCHZ,0,0,83.9,289.54,3,1,0,1,0,2023-07-27,65,1,68,65.0
5550-VFRLC,0,0,69.85,153.3,1,1,0,0,0,2023-08-25,36,1,68,36.0
2657-ALMWY,0,0,84.95,2644.51,26,1,0,1,1,2021-08-01,790,1,75,790.0
6284-AHOOQ,0,0,90.5,2925.02,22,1,0,1,0,2021-12-16,653,1,71,653.0
2460-FPSYH,0,0,55.8,2189.35,40,1,0,0,1,2020-06-27,1190,1,90,1190.0
5028-HTLJB,0,0,20.05,39.92,1,0,0,0,0,2023-08-16,45,1,91,45.0
0875-CABNR,0,0,84.6,1034.05,10,1,1,1,1,2022-12-09,295,1,94,295.0
6982-UQZLY,0,0,20.85,43.71,1,0,0,0,0,2023-08-18,43,1,90,43.0
0193-ESZXP,0,0,105.5,7188.02,58,1,0,1,1,2018-12-06,1759,1,91,1759.0
4369-HTUIF,0,0,85.15,680.06,6,1,0,1,0,2023-04-03,180,1,90,180.0
5287-QWLKY,0,0,105.1,10718.96,71,1,0,1,1,2017-11-10,2150,1,66,2150.0
1891-UAWWU,0,0,90.8,2046.4,20,1,1,1,0,2022-02-20,587,1,87,587.0
3096-JRDSO,0,0,104.3,3142.88,27,1,0,1,1,2021-07-23,799,1,75,799.0
2398-YPMUR,0,0,70.15,1498.93,13,1,0,0,0,2022-09-09,386,1,85,386.0
1265-XTECC,0,0,96.55,6716.54,68,1,0,1,1,2018-02-16,2052,1,86,2052.0
4871-JTKJF,0,0,69.65,100.78,1,1,0,1,0,2023-08-03,58,1,82,58.0
1415-YFWLT,0,0,89.3,119.53,1,1,0,1,1,2023-08-15,46,1,85,46.0
3500-RMZLT,0,0,96.3,1863.4,15,1,1,0,1,2022-07-14,443,1,72,443.0
2642-DTVCO,0,0,85.05,886.12,9,1,0,0,1,2023-01-10,263,1,74,263.0
1363-TXLSL,0,0,70.3,109.4,1,1,0,1,0,2023-08-14,47,1,91,47.0
7136-RVDTZ,0,0,45.25,3264.45,70,1,0,1,1,2017-12-06,2124,1,90,2124.0
6927-WTFIV,0,0,71.3,1503.4,20,1,0,1,0,2022-02-14,593,1,91,593.0
3398-ZOUAA,0,0,69.1,1889.29,21,1,0,1,0,2022-01-25,613,1,67,613.0
4844-JJWUY,0,0,86.0,114.82,1,1,0,1,1,2023-08-13,48,1,82,48.0
4785-QRJHC,0,0,59.9,2966.65,46,1,1,0,1,2019-12-19,1381,1,80,1381.0
1965-AKTSX,0,0,78.95,1330.89,14,1,0,1,0,2022-08-25,401,1,88,401.0
7248-VZQLC,0,0,85.2,4760.36,47,1,1,1,0,2019-11-09,1421,1,72,1421.0
0011-IGKFF,0,0,98.0,1599.51,13,1,1,1,1,2022-09-19,376,1,91,376.0
6496-SLWHQ,0,0,105.0,400.74,3,1,1,1,1,2023-07-26,66,1,87,66.0
9912-GVSEQ,0,0,93.85,2622.83,26,1,1,1,1,2021-08-02,789,1,86,789.0
5383-MMTWC,0,0,84.0,981.8,8,1,0,1,1,2023-02-04,238,1,91,238.0
6877-LGWXO,0,0,78.55,1512.29,18,1,0,1,1,2022-04-15,533,1,84,533.0
5167-GBFRE,0,0,25.2,102.5,4,1,0,1,0,2023-06-02,120,1,72,120.0
1324-NLTJE,0,0,55.0,1014.95,15,1,0,1,0,2022-07-19,438,1,94,438.0
5567-WSELE,0,0,94.6,376.48,3,1,0,1,1,2023-07-28,64,1,87,64.0
6646-VRFOL,0,0,103.85,7571.58,53,1,1,1,1,2019-05-14,1600,1,87,1600.0
9090-SGQXL,0,0,105.3,10507.21,68,1,1,1,1,2018-02-22,2046,1,79,2046.0
6595-YGXIT,0,0,88.95,3482.7,25,1,0,1,0,2021-09-26,734,1,91,734.0
9835-ZIITK,0,0,110.85,10717.17,66,1,1,1,1,2018-04-13,1996,1,74,1996.0
5649-TJHOV,0,0,36.5,1062.0,27,1,0,0,1,2021-07-27,795,1,93,795.0
9253-QXKBE,0,0,94.45,2834.9,29,1,0,1,1,2021-05-06,877,1,71,877.0
8775-LHDJH,0,0,90.6,103.62,1,1,0,1,0,2023-08-10,51,1,93,51.0
3097-NQYSN,0,0,86.85,204.73,2,1,0,0,0,2023-08-03,58,1,78,58.0
3565-UNOCC,0,0,99.05,3600.42,29,1,1,1,1,2021-05-24,859,1,82,859.0
9190-MFJLN,0,0,95.9,2400.53,19,1,1,1,1,2022-03-15,564,1,68,564.0
1095-JUDTC,0,0,95.05,5172.89,47,1,0,1,0,2019-11-27,1403,1,65,1403.0
5385-SUIRI,0,0,104.2,7523.55,52,1,1,1,1,2019-06-28,1555,1,68,1555.0
6328-ZPBGN,0,0,95.15,1037.47,11,1,0,1,1,2022-11-01,333,1,71,333.0
2856-NNASM,0,0,89.55,5538.91,43,1,0,1,1,2020-03-11,1298,1,73,1298.0
6769-DYBQN,0,0,85.0,5661.28,46,1,0,1,1,2019-12-27,1373,1,71,1373.0
2446-BEGGB,0,0,98.25,844.7,6,1,0,1,1,2023-04-25,158,1,83,158.0
1496-GGSUK,0,0,25.7,25.7,1,1,0,1,0,2023-08-08,53,1,83,53.0
3296-SILRA,0,0,76.4,117.56,1,1,0,1,0,2023-08-13,48,1,89,48.0
5180-UCIIQ,1,0,40.05,880.2,22,1,0,1,1,2021-12-27,642,1,75,642.0
1977-STDKI,0,0,73.0,93.55,1,1,0,1,0,2023-08-04,57,1,76,57.0
5813-UECBU,0,0,83.85,3987.79,33,1,1,1,0,2021-01-13,990,1,79,990.0
4342-HENTK,0,0,70.65,167.39,2,1,0,1,0,2023-08-18,43,1,74,43.0
1597-LHYNC,0,0,95.0,3795.58,26,1,0,0,1,2021-08-11,780,1,90,780.0
8651-ENBZX,0,0,106.0,8614.8,60,1,1,0,1,2018-10-05,1821,1,78,1821.0
9286-DOJGF,0,0,74.95,3469.49,38,1,0,1,0,2020-08-09,1147,1,82,1147.0
9661-MHUMO,1,0,49.25,57.63,1,1,0,1,0,2023-08-17,44,1,84,44.0
8884-ADFVN,0,0,101.95,943.47,7,1,1,1,1,2023-03-03,211,1,74,211.0
2720-WGKHP,0,0,94.0,223.68,2,1,0,1,1,2023-08-01,60,1,93,60.0
9776-CLUJA,0,0,77.5,4718.72,51,1,0,1,0,2019-07-20,1533,1,96,1533.0
3551-HUAZH,0,0,74.4,85.48,1,1,0,1,0,2023-08-20,41,1,89,41.0
8634-MPHTR,0,0,100.05,5292.64,47,1,1,1,1,2019-11-28,1402,1,91,1402.0
2474-BRUCM,0,0,101.85,4200.3,40,1,0,1,1,2020-06-01,1216,1,84,1216.0
0616-ATFGB,0,0,25.05,25.05,1,1,0,1,0,2023-08-11,50,1,95,50.0
7235-NXZCP,0,0,74.85,247.22,2,1,0,1,0,2023-08-28,33,1,84,33.0
6661-HBGWL,0,0,104.75,5004.69,42,1,1,1,1,2020-04-06,1272,1,79,1272.0
9317-WZPGV,0,0,79.75,248.66,2,1,0,0,1,2023-08-08,53,1,77,53.0
3621-CEOVK,0,0,100.2,2027.94,14,1,0,1,1,2022-08-28,398,1,90,398.0
7632-MNYOY,0,0,110.9,8085.45,66,1,1,1,1,2018-04-24,1985,1,93,1985.0
9248-OJYKK,0,0,76.45,90.29,1,1,0,0,0,2023-08-07,54,1,95,54.0
3398-FSHON,0,0,91.3,1502.62,12,1,0,1,0,2022-10-09,356,1,94,356.0
3319-DWOEP,0,0,95.75,861.15,6,1,1,1,1,2023-04-13,170,1,90,170.0
0818-OCPZO,0,0,81.45,3280.62,27,1,0,1,0,2021-07-15,807,1,83,807.0
1389-CXMLU,0,0,91.05,368.06,3,1,1,1,0,2023-07-15,77,1,91,77.0
5561-NWEVX,0,0,79.2,208.31,2,1,1,1,0,2023-08-12,49,1,67,49.0
2272-QAGFO,0,0,74.3,1587.23,14,1,0,1,0,2022-08-25,401,1,71,401.0
3768-NLUBH,0,0,100.6,8145.85,57,1,1,1,1,2019-01-02,1732,1,74,1732.0
7359-SSBJK,0,0,70.2,6344.68,64,1,0,1,0,2018-06-25,1923,1,89,1923.0
0685-MLYYM,0,0,70.75,174.57,2,1,0,1,0,2023-08-22,39,1,96,39.0
7957-RYHQD,0,0,79.2,5028.25,40,1,0,1,0,2020-06-21,1196,1,94,1196.0
6230-BSUXY,0,0,85.0,127.5,1,1,1,1,1,2023-08-22,39,1,93,39.0
3990-QYKBE,0,0,92.5,5300.09,37,1,0,1,1,2020-09-04,1121,1,95,1121.0
9274-CNFMO,0,0,74.95,421.14,4,1,0,1,0,2023-06-21,101,1,69,101.0
3005-NFMTA,0,0,98.8,6108.9,55,1,0,1,1,2019-03-28,1647,1,69,1647.0
5389-FFVKB,0,0,80.3,2549.61,32,1,0,1,1,2021-02-13,959,1,94,959.0
8444-WRIDW,0,0,80.45,8373.29,66,1,0,0,0,2018-04-25,1984,1,79,1984.0
5868-YWPDW,0,0,84.2,761.79,6,1,0,1,1,2023-04-21,162,1,72,162.0
1273-MTETI,0,0,88.85,423.89,4,1,1,1,1,2023-06-06,116,1,74,116.0
5480-HPRRX,0,0,25.3,77.75,3,1,0,1,0,2023-07-24,68,1,74,68.0
7234-FECYN,0,0,101.35,1132.34,8,1,1,1,1,2023-02-28,214,1,68,214.0
1400-MMYXY,0,0,105.9,458.55,3,1,1,1,1,2023-07-12,80,1,71,80.0
7142-HVGBG,0,0,103.0,5163.79,43,1,1,1,1,2020-03-02,1307,1,91,1307.0
1564-NTYXF,0,0,82.0,1185.05,13,1,0,1,1,2022-09-04,391,1,91,391.0
0886-QGENL,0,0,101.25,3991.59,27,1,1,1,1,2021-07-25,797,1,77,797.0
8739-WWKDU,0,0,89.5,2657.65,25,1,0,1,0,2021-09-11,749,1,90,749.0
8685-WHQPW,0,0,74.4,1804.58,22,1,0,0,0,2021-12-01,668,1,81,668.0
7240-FQLHE,0,0,99.75,2291.11,18,1,0,1,1,2022-04-09,539,1,68,539.0
6664-FPDAC,0,0,111.95,7508.66,56,1,1,1,1,2019-02-27,1676,1,91,1676.0
0786-VSSUD,0,0,39.0,679.85,16,1,0,1,0,2022-06-04,483,1,92,483.0
6583-QGCSI,0,0,88.05,6323.35,50,1,0,0,0,2019-08-03,1519,1,87,1519.0
1980-KXVPM,0,0,75.05,327.71,3,1,0,1,0,2023-07-25,67,1,83,67.0
0723-DRCLG,0,0,74.45,115.72,1,1,0,0,0,2023-08-19,42,1,94,42.0
6894-LFHLY,0,0,75.75,84.1,1,1,0,1,0,2023-08-25,36,1,90,36.0
8361-LTMKD,0,0,74.4,369.04,4,1,0,0,0,2023-06-25,97,1,77,97.0
3668-QPYBK,0,0,53.85,129.09,2,1,0,1,0,2023-08-05,56,1,86,56.0
9237-HQITU,1,1,70.7,169.89,2,1,0,1,0,2023-08-28,33,1,67,33.0
9305-CDSKC,1,0,99.65,917.7,8,1,1,1,1,2023-02-07,235,1,86,235.0
7892-POOKP,1,1,104.8,3182.97,28,1,1,1,1,2021-06-21,831,1,84,831.0
0280-XJGEX,1,0,103.7,7208.47,49,1,1,1,1,2019-09-13,1478,1,89,1478.0
4190-MFLUW,0,1,55.2,622.45,10,1,1,1,0,2022-12-21,283,1,78,283.0
1066-JKSGK,0,1,20.15,53.73,1,0,0,0,0,2023-08-23,38,1,92,38.0
6467-CHFZW,1,0,99.35,6222.6,47,1,0,1,1,2019-11-09,1421,1,77,1421.0
8665-UTDHZ,0,1,30.2,30.2,1,1,0,1,0,2023-08-12,49,1,90,49.0
8773-HHUOZ,0,1,64.7,1782.45,17,1,0,1,1,2022-05-21,497,1,74,497.0
6047-YHPVI,1,0,69.7,379.9,5,1,0,1,0,2023-05-28,125,1,66,125.0
5380-WJKOV,1,0,106.35,4286.71,34,1,1,1,1,2020-12-15,1019,1,65,1019.0
8168-UQWWF,1,0,97.85,1408.67,11,1,1,1,1,2022-11-25,309,1,70,309.0
7760-OYPDY,1,0,80.65,175.85,2,1,0,0,0,2023-08-17,44,1,90,44.0
9420-LOJKX,1,0,99.1,1485.8,15,1,0,1,1,2022-07-04,453,1,82,453.0
5698-BQJOH,1,0,94.4,1102.14,9,1,0,1,1,2023-01-22,251,1,96,251.0
5919-TMRGD,1,0,79.35,92.48,1,1,0,1,0,2023-08-18,43,1,87,43.0
9191-MYQKX,1,0,75.15,557.73,7,1,1,1,0,2023-03-14,200,1,70,200.0
8637-XJIVR,1,0,78.95,1311.43,12,1,0,0,0,2022-10-04,361,1,86,361.0
0278-YXOOG,0,0,21.05,285.15,5,0,0,0,0,2023-05-07,146,1,66,146.0
3192-NQECA,0,1,110.0,8617.57,68,1,1,1,1,2018-02-22,2046,1,86,2046.0
0486-HECZI,1,0,96.75,7937.2,55,1,0,1,0,2019-03-09,1666,1,75,1666.0
5299-RULOA,1,0,100.25,1309.45,10,1,0,1,1,2022-12-07,297,1,87,297.0
0404-SWRVG,1,1,74.4,264.61,3,1,0,1,0,2023-07-01,91,1,76,91.0
6207-WIOLX,0,1,58.6,1498.17,25,1,1,1,1,2021-09-01,759,1,91,759.0
3091-FYHKI,0,0,35.45,35.45,1,1,0,1,1,2023-08-18,43,1,80,43.0
2372-HWUHI,0,0,44.35,174.93,2,1,0,1,0,2023-08-16,45,1,76,45.0
4080-OGPJL,0,0,71.15,948.77,8,1,0,1,1,2023-02-24,218,1,66,218.0
2135-RXIHG,0,0,45.65,59.77,1,1,0,1,0,2023-08-10,51,1,73,51.0
3874-EQOEP,1,0,95.0,772.54,7,1,0,0,1,2023-03-06,208,1,94,208.0
0867-MKZVY,1,1,82.4,2290.92,20,1,0,1,0,2022-02-07,600,1,86,600.0
3376-BMGFE,1,0,70.9,398.26,4,1,0,1,0,2023-06-04,118,1,75,118.0
1875-QIVME,1,1,104.4,220.38,2,1,1,1,1,2023-08-20,41,1,83,41.0
0691-JVSYA,0,1,94.85,7134.51,53,1,1,1,1,2019-05-09,1605,1,80,1605.0
6317-YPKDH,0,0,29.95,29.95,1,1,0,1,0,2023-08-12,49,1,95,49.0
9367-WXLCH,1,0,84.5,835.28,8,1,0,1,1,2023-02-03,239,1,86,239.0
1918-ZBFQJ,1,0,79.25,1499.42,13,1,1,1,0,2022-09-15,380,1,73,380.0
1024-GUALD,0,1,24.8,24.8,1,1,0,1,0,2023-08-28,33,1,94,33.0
2472-OVKUP,1,0,91.0,783.48,6,1,1,1,1,2023-04-04,179,1,94,179.0
1285-OKIPP,1,0,79.9,103.1,1,1,0,1,1,2023-08-16,45,1,91,45.0
7825-ECJRF,1,0,106.6,2491.38,19,1,1,0,1,2022-03-09,570,1,71,570.0
7841-TZDMQ,0,1,46.0,184.12,2,1,0,1,0,2023-08-10,51,1,76,51.0
9408-SSNVZ,1,0,70.15,364.26,4,1,0,1,0,2023-06-28,94,1,67,94.0
0742-MOABM,0,0,50.05,218.03,4,1,0,1,0,2023-06-24,98,1,82,98.0
2232-DMLXU,0,1,55.2,90.8,1,1,0,1,0,2023-08-21,40,1,81,40.0
8937-RDTHP,1,0,84.6,111.45,1,1,0,1,1,2023-08-14,47,1,66,47.0
1251-KRREG,0,1,54.4,202.72,2,1,0,1,0,2023-08-03,58,1,81,58.0
0322-YINQP,0,0,48.55,59.9,1,1,0,1,0,2023-08-17,44,1,77,44.0
4629-NRXKX,0,0,70.4,239.61,2,1,0,1,0,2023-08-05,56,1,75,56.0
4959-JOSRX,0,0,44.6,140.93,2,1,0,1,0,2023-08-19,42,1,91,42.0
6323-AYBRX,0,0,19.35,2656.55,59,0,0,0,0,2018-11-18,1777,1,83,1777.0
6366-ZGQGL,0,0,24.8,24.8,1,1,0,1,0,2023-08-01,60,1,73,60.0
5940-AHUHD,0,0,70.6,115.19,1,1,0,1,0,2023-08-18,43,1,69,43.0
6432-TWQLB,0,0,85.4,567.18,5,1,0,1,0,2023-05-09,144,1,80,144.0
4484-GLZOU,0,1,105.05,6147.93,52,1,1,1,1,2019-06-18,1565,1,65,1565.0
9512-UIBFX,0,0,95.15,1796.96,18,1,1,1,1,2022-04-17,531,1,68,531.0
5583-SXDAG,0,0,70.0,99.15,1,1,0,0,0,2023-08-27,34,1,90,34.0
3580-REOAC,0,0,44.85,931.2,10,1,0,1,0,2022-12-06,298,1,83,298.0
6390-DSAZX,0,1,73.6,79.79,1,1,0,1,0,2023-08-04,57,1,80,57.0
7563-BIUPC,0,0,80.6,448.01,5,1,0,0,0,2023-05-22,131,1,69,131.0
2321-OMBXY,0,0,80.3,4659.97,38,1,0,1,1,2020-08-13,1143,1,81,1143.0
0122-OAHPZ,0,1,73.85,698.56,7,1,0,1,0,2023-03-02,212,1,67,212.0
2868-SNELZ,0,0,80.6,166.44,2,1,1,1,0,2023-08-15,46,1,92,46.0
4322-RCYMT,0,0,75.8,7368.19,68,1,1,0,1,2018-02-04,2064,1,81,2064.0
6680-NENYN,0,1,104.6,5313.69,43,1,1,1,1,2020-03-16,1293,1,91,1293.0
1343-EHPYB,0,0,103.4,9686.85,63,1,1,1,1,2018-07-26,1892,1,91,1892.0
2034-GDRCN,0,0,90.4,189.26,2,1,0,1,1,2023-08-07,54,1,76,54.0
0219-YTZUE,0,1,84.8,486.98,4,1,1,1,0,2023-06-12,110,1,73,110.0
4572-DVCGN,0,0,80.25,1117.0,10,1,0,1,1,2022-12-05,299,1,85,299.0
1010-DIAUQ,0,0,96.5,596.85,5,1,1,1,1,2023-05-22,131,1,91,131.0
0259-GBZSH,0,1,85.65,262.36,2,1,0,1,0,2023-08-08,53,1,73,53.0
9601-BRXPO,0,0,104.95,2789.25,25,1,1,1,1,2021-09-11,749,1,66,749.0
6905-NIQIN,0,1,50.65,65.43,1,1,0,1,0,2023-08-11,50,1,76,50.0
5167-ZFFMM,0,0,90.85,99.41,1,1,0,1,1,2023-08-03,58,1,81,58.0
6599-CEBNN,0,0,73.95,2577.15,34,1,0,1,0,2020-12-09,1025,1,94,1025.0
0979-PHULV,0,0,99.45,10374.8,69,1,1,1,1,2018-01-10,2089,1,80,2089.0
4800-VHZKI,0,0,19.9,56.53,1,0,0,0,0,2023-08-18,43,1,92,43.0
7989-CHGTL,0,0,19.6,33.77,1,0,0,0,0,2023-08-05,56,1,95,56.0
0578-SKVMF,0,1,83.3,1934.12,22,1,0,1,1,2021-12-27,642,1,88,642.0
9063-ZGTUY,0,1,19.4,4005.02,61,0,0,0,0,2018-09-10,1846,1,82,1846.0
2957-LOLHO,0,0,45.4,652.34,12,1,0,1,0,2022-10-17,348,1,68,348.0
7752-XUSCI,0,1,105.9,7038.45,60,1,1,1,1,2018-10-16,1810,1,84,1810.0
4110-PFEUZ,0,0,69.55,99.33,1,1,0,1,0,2023-08-06,55,1,73,55.0
0256-LTHVJ,0,0,81.05,2698.9,28,1,0,1,1,2021-06-17,835,1,91,835.0
0880-TKATG,0,1,101.15,424.14,4,1,1,1,1,2023-06-14,108,1,84,108.0
3811-VBYBZ,0,0,99.8,1012.46,7,1,0,0,1,2023-03-06,208,1,91,208.0
4640-UHDOS,0,0,55.95,982.0,13,1,0,1,1,2022-09-03,392,1,91,392.0
