,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Joined Date
91,0506-LVNGN,1,78,0,1,0,0,0,FZPTVVDBI2594,0,0,5,0,1,42.33,0,1,1,9,0,0,1,0,0,0,0,1,0,1,1,75.55,349.65,0.0,0,211.65,561.3,NYFYSH1948,1,1,Yes,1,90,4028,1,Competitor had better devices,2013-12-11
92,9809-IMGCQ,0,65,0,1,0,0,0,RDJGELGXE5158,0,0,22,4,1,40.18,1,1,1,8,0,0,0,0,1,1,1,0,0,1,0,96.7,2082.95,0.0,100,883.96,3066.91,PDTFUV9227,1,1,Yes,1,93,4458,1,Competitor made better offer,2021-09-03
93,3254-YRILK,0,74,0,1,0,0,0,UILECZFNS2383,0,0,19,4,1,39.97,1,1,1,9,0,1,0,0,1,0,0,1,0,1,0,88.2,1775.8,0.0,0,759.43,2535.23,GCZOUX5993,1,1,Yes,1,69,5683,1,Competitor had better devices,2022-08-26
94,0529-ONKER,0,70,0,1,0,0,0,OSZGBNGZO5479,0,0,15,4,1,46.38,1,1,1,19,0,0,0,0,0,0,0,1,0,0,0,75.65,1146.65,0.0,0,695.7,1842.35,GXKGMI7151,3,1,Yes,1,96,2099,2,Attitude of support person,2012-03-30
95,5240-IJOQT,0,69,0,1,0,0,0,WXTWOKBEY2654,0,0,1,0,1,11.34,1,1,1,20,0,0,0,0,0,0,0,1,0,1,0,74.7,74.7,0.0,0,11.34,86.04,KRUSGG3413,1,1,Yes,1,88,3348,1,Competitor had better devices,2022-05-18
96,0661-XEYAN,1,76,0,1,0,0,0,ABCNAZBCA8111,0,0,1,0,0,0.0,0,1,2,26,0,0,0,0,0,0,0,0,0,1,2,25.8,25.8,0.0,20,0.0,45.8,HJNZTD2758,1,1,Yes,1,90,3884,1,Competitor had better devices,2016-06-16
97,2660-EMUBI,0,71,0,1,0,0,0,GVNRSJEWN8128,0,0,10,4,1,41.37,1,1,1,14,0,0,0,0,1,1,0,1,0,1,0,95.35,898.35,0.0,0,413.7,1312.05,YBVLKY3684,1,1,Yes,1,75,5353,1,Competitor made better offer,2020-03-05
98,7675-OZCZG,1,76,0,1,0,0,0,OBIHRHAMT8292,0,0,3,0,1,30.14,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,45.0,127.1,0.0,10,90.42,227.52,ESRQXX7197,3,1,Yes,1,77,4145,1,Competitor made better offer,2021-07-13
99,9391-EOYLI,0,77,0,1,1,0,0,ZSRKEVCGJ9888,1,1,12,4,1,6.97,0,1,1,19,0,0,0,0,0,1,0,1,0,1,0,80.45,950.2,0.0,0,83.64,1033.84,CSXVBN1186,2,1,Yes,1,69,5374,1,Competitor made better offer,2019-08-02
100,2761-OCIAX,0,74,0,1,0,0,0,QXNIUCSRK8544,0,0,2,0,1,6.51,0,1,1,11,0,1,0,0,0,0,0,1,0,1,0,74.7,165.4,0.0,0,13.02,178.42,JQJGUD4838,2,1,Yes,1,81,2803,1,Competitor made better offer,2018-05-31
101,3068-OMWZA,0,77,0,1,0,0,0,SJESKHZTK2822,0,0,1,0,1,49.6,1,1,1,20,0,0,1,0,1,0,0,0,0,1,0,88.8,88.8,0.0,10,49.6,148.4,VYAOHK8314,1,1,Yes,1,91,3106,1,Competitor made better offer,2014-11-28
102,4154-AQUGT,0,76,0,1,1,0,0,UIGEEDNBO5731,1,1,13,4,1,1.47,0,1,1,5,0,1,0,1,0,1,0,1,0,1,0,89.05,1169.35,0.0,0,19.11,1188.46,SJPFHG3219,1,1,Yes,1,82,3861,1,Competitor made better offer,2022-02-17
103,8017-LXHFA,1,77,0,1,0,0,0,DJCCODBIB2675,0,0,23,4,1,31.17,0,1,1,23,0,1,0,0,1,1,0,1,0,1,0,94.75,2293.6,0.0,0,716.91,3010.51,KTKRZW2795,2,1,Yes,1,95,2740,1,Competitor made better offer,2021-08-31
104,4248-QPAVC,1,80,0,1,1,0,0,OBDCKDOQG8354,1,1,17,4,1,36.82,1,1,1,6,1,0,1,0,0,0,0,1,0,1,0,85.35,1463.45,0.0,0,625.94,2089.39,GFBCKF4779,1,1,Yes,1,90,3209,1,Competitor made better offer,2020-07-03
105,4690-LLKUA,0,68,0,1,0,0,0,ODAQJODIB4142,0,0,17,0,1,40.93,0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,45.05,770.6,0.0,0,695.81,1466.41,PYDPTI9961,1,1,Yes,1,93,3797,1,Competitor made better offer,2018-06-06
106,9490-DFPMD,1,79,0,1,0,0,0,UTHFSTMND6912,0,0,42,0,1,9.53,1,1,1,17,0,0,0,0,1,0,0,1,0,1,0,84.65,3541.35,0.0,0,400.26,3941.61,TSAEFK8288,2,1,Yes,1,90,4871,1,Competitor made better offer,2022-01-01
107,8580-AECUZ,0,65,0,1,0,0,0,MFZTCXIXZ1614,0,0,1,0,1,42.3,0,1,1,16,0,0,0,0,1,0,0,1,0,1,0,79.1,79.1,0.0,0,42.3,121.4,NGKOYK4579,3,1,Yes,1,92,5001,1,Competitor made better offer,2020-04-22
108,5047-LHVLY,0,68,0,1,0,0,0,VOKBGBRHB7524,0,0,1,5,1,39.78,0,1,3,12,0,0,1,0,0,0,0,1,0,1,2,50.15,50.15,0.0,0,39.78,89.93,DUFOFV5342,2,1,Yes,1,91,3438,1,Competitor made better offer,2014-06-07
109,8375-DKEBR,1,72,0,1,0,0,0,ICMZMRKVX3864,0,0,1,5,1,34.51,0,1,1,15,0,0,0,0,0,0,0,1,0,1,0,69.6,69.6,0.0,0,34.51,104.11,IURLHP3623,1,1,Yes,1,96,3438,1,Competitor had better devices,2017-02-22
110,7279-BUYWN,1,66,0,1,0,0,0,UPFCEWGKI4923,0,0,41,0,1,27.95,1,1,1,23,1,1,1,0,1,1,1,1,0,1,0,113.2,4689.5,0.0,0,1145.95,5835.45,RGMPVH1333,1,1,Yes,1,89,3380,2,Attitude of support person,2021-02-04
111,7156-MHUGY,0,68,0,1,0,0,0,AVKGBJXDW6889,0,0,13,0,1,26.11,0,1,1,4,0,0,0,0,1,1,1,0,0,1,0,90.5,1201.15,29.84,140,339.43,1650.74,ZJZBTW9385,1,1,Yes,1,76,5394,1,Competitor had better devices,2020-02-13
112,9606-PBKBQ,0,69,0,1,1,0,0,MKQRQZUQN8494,1,1,32,0,1,5.99,1,1,1,23,0,0,0,0,0,1,1,1,0,1,0,85.0,2642.05,49.57,0,191.68,2784.16,RWMXJO8516,1,1,Yes,1,94,4584,2,Attitude of support person,2019-10-02
113,3536-IQCTX,0,76,0,1,1,0,0,JKRYWHWPK1567,1,1,32,0,1,49.6,1,1,1,10,0,0,0,0,0,1,1,1,0,0,0,85.3,2661.1,0.0,0,1587.2,4248.3,LBUYSP5847,1,1,Yes,1,75,2712,1,Competitor had better devices,2012-07-17
114,3132-TVFDZ,0,70,0,1,1,0,0,JWGBHOXEU5115,1,1,57,0,0,0.0,0,1,3,3,0,0,0,0,1,1,1,1,0,1,0,44.85,2572.95,12.07,0,0.0,2560.88,UCETPB6327,2,1,Yes,1,82,5172,2,Attitude of support person,2016-08-11
115,8080-DDEMJ,0,71,0,1,0,0,0,PPICFXYSN1769,0,0,1,5,1,15.28,0,1,3,14,0,0,0,0,0,0,0,1,0,0,0,45.1,45.1,0.0,0,15.28,60.38,NDMBBV1566,2,1,Yes,1,79,4499,2,Attitude of support person,2017-10-09
116,6702-OHFWR,0,75,0,1,0,0,0,DFQTYBOUF6623,0,0,1,5,0,0.0,0,1,2,26,0,1,1,0,0,1,0,1,0,1,0,43.3,43.3,0.0,0,0.0,43.3,DOQSUX6737,3,1,Yes,1,91,4972,5,Poor expertise of online support,2014-07-21
117,4510-PYUSH,1,67,0,1,0,0,0,XXEYMXUII1734,0,0,38,0,1,26.1,0,1,2,27,1,1,0,0,0,0,0,1,0,1,1,57.15,2250.65,0.0,0,991.8,3242.45,ASYFCJ5371,1,1,Yes,1,75,3110,2,Attitude of support person,2015-10-10
118,8840-DQLGN,1,65,0,1,1,0,0,RVRCPBCUZ4277,1,1,35,0,1,15.98,1,1,3,22,1,1,0,1,1,0,0,1,0,1,0,100.5,3653.35,0.0,0,559.3,4212.65,OXNSIK9764,1,1,Yes,1,81,4745,2,Attitude of support person,2016-10-17
119,4193-ORFCL,1,80,0,1,0,0,0,XSTNGSDHU1393,0,0,1,5,1,15.24,0,1,2,14,0,0,0,0,0,0,0,1,0,0,1,45.1,45.1,0.0,0,15.24,60.34,BAKYHP2433,1,1,Yes,1,70,2740,1,Competitor had better devices,2015-11-18
120,7776-QWNFX,0,71,0,1,1,0,0,DHFEYALJR3349,1,1,30,0,1,4.65,0,1,2,29,0,1,0,0,0,0,0,1,0,1,0,50.4,1527.5,0.0,0,139.5,1667.0,KNXIPJ7264,3,1,Yes,1,83,4795,2,Attitude of support person,2020-05-21
121,6689-TCZHQ,1,70,0,1,0,0,0,QENOMZXUM3478,0,0,5,5,1,12.27,0,1,1,20,0,0,0,0,0,1,0,1,0,0,0,78.95,378.4,0.0,0,61.35,439.75,RVCWLF8185,3,1,Yes,1,65,4054,2,Attitude of support person,2018-12-29
122,9497-QCMMS,0,73,0,1,0,0,0,UCAROSXAO5961,0,0,1,5,1,30.17,1,1,1,6,0,0,0,0,1,1,0,1,0,1,0,93.55,93.55,0.0,0,30.17,123.72,VKAFNC3541,1,1,Yes,1,81,5536,1,Competitor made better offer,2021-03-13
123,3424-NMNBO,0,78,0,1,1,0,0,ZMYDMCGIY6984,1,1,58,0,1,49.38,1,1,1,19,1,1,1,0,1,1,0,1,1,1,0,108.85,6287.25,0.0,0,2864.04,9151.29,HFTBWN7962,1,1,Yes,1,91,4739,1,Competitor made better offer,2021-06-15
124,4514-GFCFI,1,76,0,1,0,0,0,GSZAPUGXL9867,0,0,16,0,1,17.51,1,1,1,7,0,0,0,0,1,0,0,1,0,1,0,84.75,1350.15,0.0,0,280.16,1630.31,QUEQBB6811,2,1,Yes,1,91,5136,2,Attitude of support person,2014-12-25
125,8000-REIQB,1,73,0,1,0,0,0,TLNZBXLMR6687,0,0,1,5,1,22.5,0,1,1,27,0,0,0,0,0,0,0,0,0,1,0,69.95,69.95,0.0,10,22.5,102.45,SWBEPD5617,2,1,Yes,1,94,3208,1,Competitor made better offer,2022-10-04
126,4795-KTRTH,1,68,0,1,1,0,0,WQPXBBUWL1523,1,1,5,5,1,47.28,1,1,1,11,0,1,0,0,0,0,0,0,0,1,0,81.0,371.65,40.64,10,236.4,577.41,GBWEJC6191,1,1,Yes,1,91,4287,1,Competitor made better offer,2019-06-01
127,9961-JBNMK,0,79,0,1,0,0,0,LCYIHCTQK7867,0,0,21,0,1,42.27,0,1,1,7,0,0,1,0,1,1,0,1,0,1,0,96.8,2030.3,10.2,0,887.67,2907.77,UBGWIJ5688,1,1,Yes,1,87,4317,3,Product dissatisfaction,2020-01-12
128,6179-GJPSO,1,67,0,1,0,0,0,EGOWGWBTJ8424,0,0,43,0,1,31.83,0,1,1,10,1,1,0,1,1,1,0,1,0,1,1,108.15,4600.7,0.0,0,1368.69,5969.39,RAATCR5739,1,1,Yes,1,86,2833,1,Competitor made better offer,2017-03-16
129,8290-YWKHZ,1,69,0,1,1,0,0,ERGNDWKSU1849,1,1,32,0,1,33.74,1,1,1,6,0,0,0,0,1,1,0,1,0,1,0,93.2,2931.0,17.88,0,1079.68,3992.8,ASREIF2648,3,1,Yes,1,90,5247,1,Competitor made better offer,2019-08-04
130,8051-HJRLT,1,72,0,1,0,0,0,RDKPJTVLC9725,0,0,1,5,1,18.2,0,1,1,13,0,0,0,0,0,0,0,1,0,1,0,70.55,70.55,0.0,0,18.2,88.75,TTFGJI1314,3,1,Yes,1,82,2146,2,Attitude of service provider,2020-12-08
131,4021-RQSNY,0,75,0,1,1,0,0,PLAIZGORB2592,1,1,29,0,1,25.78,1,1,1,28,0,0,1,0,1,1,1,0,0,1,0,98.5,3004.15,37.55,40,747.62,3754.22,BKPOCD1461,3,1,Yes,1,72,5137,2,Attitude of service provider,2012-05-03
132,9061-TIHDA,0,67,0,1,1,0,0,RTUYFNNAW1884,1,1,13,0,1,31.7,1,1,3,6,0,0,0,0,1,1,1,1,0,1,0,95.25,1233.65,48.09,0,412.1,1597.66,OLYISO8633,1,1,Yes,1,90,2982,1,Competitor had better devices,2012-01-31
133,8699-ASUFO,0,72,0,1,1,0,0,LFBKGKMMA6117,1,1,7,0,1,8.92,1,1,1,17,0,0,0,0,0,0,0,1,0,1,1,74.4,527.9,32.46,0,62.44,557.88,VVBOIQ7899,3,1,Yes,1,96,4969,2,Attitude of service provider,2021-01-04
134,4695-WJZUE,1,68,0,1,0,0,0,COXKDYSOZ2927,0,0,2,0,1,21.57,1,1,1,28,0,0,1,0,0,1,1,1,0,1,0,88.55,179.25,0.0,0,43.14,222.39,UPHRFQ9321,1,1,Yes,1,80,3685,1,Competitor had better devices,2017-08-25
135,3988-RQIXO,1,68,0,1,0,0,0,HTQTBTGQQ7173,0,0,1,0,1,43.61,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0,91.3,91.3,0.0,0,43.61,134.91,UHUHKX7283,3,1,Yes,1,71,2371,2,Attitude of service provider,2020-06-17
136,5931-FLJJF,0,75,0,1,1,0,0,QQVPBQEPF3729,1,1,7,0,1,16.05,0,1,1,22,0,0,0,0,0,0,0,1,0,1,1,70.1,467.55,20.23,0,112.35,559.67,MAYHAA9124,2,1,Yes,1,83,3669,2,Attitude of service provider,2014-05-14
137,3207-OYBWH,0,74,0,1,1,0,0,RFVZOKBUI9469,1,1,57,0,1,49.91,1,1,1,21,0,1,1,0,0,1,0,1,0,1,0,95.25,5427.05,12.59,0,2844.87,8259.33,SRWPAH4479,2,1,Yes,1,86,6259,2,Attitude of support person,2012-02-06
138,7216-EWTRS,1,78,0,1,1,0,0,IFTREGCXF5251,1,4,1,0,1,17.35,1,1,1,23,0,0,1,0,1,1,0,1,0,1,0,100.8,100.8,0.0,0,17.35,118.15,CSFGXZ7461,1,1,Yes,1,65,3128,2,Attitude of service provider,2022-07-20
139,2528-HFYZX,0,66,0,1,1,0,0,KBJESSNYS1891,1,2,17,0,1,1.05,0,1,1,8,0,1,0,0,0,0,0,1,0,1,0,76.45,1233.4,0.0,0,17.85,1251.25,IRUBCM8937,1,1,Yes,1,92,3266,1,Competitor had better devices,2021-09-30
140,4140-MUHUG,1,73,0,1,0,0,0,WVTCTSPKX6374,0,0,3,0,1,18.38,0,1,1,20,0,0,1,0,1,0,0,1,0,1,0,86.85,220.95,0.0,0,55.14,276.09,YSQNHW3939,2,1,Yes,1,70,3561,2,Attitude of service provider,2012-03-22
141,1587-FKLZB,0,79,0,1,1,0,0,UHDIMLDUG4863,1,1,66,1,1,28.86,1,1,1,25,0,0,1,0,1,1,0,1,0,1,1,99.5,6822.15,0.0,0,1904.76,8726.91,YRVEDJ6662,1,1,Yes,1,96,4479,1,Competitor had better devices,2012-02-25
142,5440-FLBQG,0,69,0,1,1,0,0,QKHRJIEWP9658,1,1,69,1,1,48.88,1,1,1,4,0,1,1,1,1,1,0,1,2,1,0,108.4,7318.2,0.0,0,3372.72,10690.92,KSHTYH8518,3,1,Yes,1,73,4708,2,Attitude of service provider,2022-01-20
143,2774-LVQUS,1,65,0,1,1,0,0,JJAMOJQYK5223,1,2,15,0,1,44.13,1,1,1,3,0,0,1,1,0,0,0,0,0,1,0,83.05,1258.3,0.0,110,661.95,2030.25,SULHVX4272,3,1,Yes,1,70,2596,1,Competitor made better offer,2013-11-07
144,4612-THJBS,1,68,0,1,0,0,0,LWDPHWRCC7486,0,0,56,0,1,34.58,1,1,1,4,0,1,1,0,1,1,0,1,1,1,0,104.75,5510.65,0.0,0,1936.48,7447.13,LDZSRC9312,3,1,Yes,1,93,5605,2,Attitude of service provider,2013-03-22
145,4094-NSEDU,1,79,0,1,0,0,0,WNYIFQFSD3292,0,0,21,0,1,21.15,1,1,1,9,0,0,0,0,1,1,0,1,0,1,0,94.25,1973.75,0.0,0,444.15,2417.9,BZOTHA9794,2,1,Yes,1,73,4819,1,Competitor made better offer,2013-09-21
146,1846-XWOQN,1,80,0,1,0,0,0,WDUUUUVVP2555,0,0,1,0,1,47.97,0,1,1,8,0,0,0,0,0,0,0,1,0,1,0,70.15,70.15,0.0,0,47.97,118.12,PRGUZN4563,2,1,Yes,1,71,2825,1,Competitor made better offer,2016-03-14
147,3757-NJYBX,0,77,0,1,1,0,0,SQQLHFIFI6973,1,3,32,0,1,7.92,1,1,1,3,0,1,1,0,1,1,0,1,0,0,0,106.35,3520.75,0.0,0,253.44,3774.19,HKLZCV1478,2,1,Yes,1,65,4113,5,Moved,2015-03-04
148,9898-KZQDZ,1,65,0,1,1,0,0,WLJWFHSBD4462,1,1,40,0,1,49.5,1,1,1,20,0,0,0,0,1,1,1,1,0,1,1,94.55,3640.45,0.0,0,1980.0,5620.45,ZETKGB4784,1,1,Yes,1,95,5676,1,Competitor had better devices,2022-07-05
149,8263-JQAIK,0,66,0,1,0,0,0,ACTHTLWTO5616,0,0,2,0,0,0.0,0,1,2,6,0,0,0,0,0,0,0,1,0,1,1,24.45,47.5,0.0,0,0.0,47.5,YOWRZN1127,3,1,Yes,1,77,5573,1,Competitor offered more data,2021-07-18
150,2205-YMZZJ,0,75,0,1,0,0,0,WSKXGBGYK3668,0,0,7,0,1,39.51,1,1,1,13,0,0,0,0,1,0,0,0,0,1,0,84.8,546.95,0.0,0,276.57,823.52,JKOZPZ9562,3,1,Yes,1,70,2015,1,Competitor made better offer,2016-07-31
151,1254-IZEYF,1,74,0,1,0,0,0,ZATPKMUMH7253,0,0,31,0,1,39.36,1,1,1,4,0,1,0,0,1,1,0,1,0,1,0,99.95,3186.65,0.0,0,1220.16,4406.81,LKROTI4916,3,1,Yes,1,96,5362,1,Competitor made better offer,2017-08-31
152,9221-OTIVJ,1,80,0,1,0,0,0,TGNUXNTGI2665,0,0,14,0,1,29.96,1,1,1,7,0,1,1,0,1,1,0,1,0,1,0,104.85,1531.4,0.0,0,419.44,1950.84,GKCSSF7128,1,1,Yes,1,86,2292,3,Product dissatisfaction,2017-12-21
153,5908-QMGOE,0,74,0,1,0,0,0,MUVETOCWW7393,0,0,15,0,1,23.53,1,1,1,9,0,0,0,0,0,0,0,1,0,1,1,74.2,1133.9,43.31,0,352.95,1443.54,XDIUYI8273,1,1,Yes,1,80,4553,1,Competitor had better devices,2020-04-12
154,0397-GZBBC,0,70,0,1,1,0,0,WGMXASVYD1588,0,0,59,0,1,10.78,1,1,1,15,0,0,0,0,1,1,0,1,0,1,0,93.85,5574.75,8.13,0,636.02,6202.64,DLDBDQ5267,2,1,Yes,1,85,5390,4,Price too high,2022-11-16
155,7641-EUYET,0,76,0,1,1,0,0,WFVLOFFYR7286,1,3,46,0,1,49.11,1,1,1,17,1,1,1,0,1,0,0,1,0,1,0,100.7,4541.2,46.64,0,2259.06,6753.62,DFNLYW3612,1,1,Yes,1,72,5712,3,Product dissatisfaction,2017-04-27
156,8922-LIEGH,1,72,0,1,0,0,0,EXKCNFRQM3896,0,0,25,0,1,36.36,1,1,1,6,0,1,0,0,0,1,0,1,0,1,0,89.7,2187.55,23.33,0,909.0,3073.22,GUSWWN2723,3,1,Yes,1,82,4078,3,Poor expertise of online support,2020-01-05
157,8245-UMPYT,1,66,0,1,0,0,0,GARHCAFTI5322,0,0,16,0,1,32.11,1,1,1,14,0,0,0,0,1,1,0,1,0,1,0,96.4,1581.2,47.2,0,513.76,2047.76,VWTWHI3551,3,1,Yes,1,80,2688,3,Poor expertise of phone support,2021-10-02
158,5186-SAMNZ,0,75,0,1,0,0,0,ZNMOCDJKP9999,0,0,1,0,1,41.2,0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,69.5,69.5,0.0,80,41.2,190.7,MLIAME2436,2,1,Yes,1,77,3273,4,Price too high,2022-09-13
159,5373-SFODM,0,65,0,1,1,0,0,MRZYLIMAX2994,1,1,36,0,1,24.54,1,1,1,5,0,0,0,0,0,1,1,1,0,1,1,85.25,3132.75,0.0,0,883.44,4016.19,AZOBRG5279,2,1,Yes,1,82,3041,3,Product dissatisfaction,2015-03-10
160,0022-TCJCI,0,79,0,1,0,0,0,OJVGALBYR6847,0,0,45,0,1,10.67,0,1,2,17,1,0,1,0,0,1,0,1,1,0,1,62.7,2791.5,0.0,0,480.15,3271.65,BLGYGC8417,1,1,Yes,1,92,2654,3,Limited range of services,2020-10-22
161,5130-IEKQT,0,73,0,1,0,0,0,RROLREZPX7512,0,0,25,3,1,46.34,1,1,1,22,0,1,1,0,1,1,0,1,0,0,1,105.95,2655.25,0.0,0,1158.5,3813.75,QVXGDE1955,2,1,Yes,1,91,4283,4,Price too high,2016-09-11
162,3269-ATYWD,0,79,0,1,0,0,0,HCQMJDUCQ6577,0,0,39,3,1,41.93,1,1,1,23,0,0,0,0,1,1,0,0,0,1,0,95.65,3759.05,0.0,150,1635.27,5544.32,OPSRYM7127,1,1,Yes,1,65,4892,5,Don't know,2015-09-21
163,0354-WYROK,1,70,0,1,1,0,0,ISTQMIZNJ4434,1,1,31,3,1,47.95,0,1,1,21,0,0,1,1,1,1,0,1,0,1,0,98.9,2911.3,0.0,0,1486.45,4397.75,VTOBSS2475,2,1,Yes,1,91,4050,5,Don't know,2015-04-13
164,7576-OYWBN,0,71,0,1,0,0,0,UTLDMTJMT1212,0,0,3,0,1,30.25,1,1,1,28,0,0,0,0,0,0,0,1,0,1,0,76.05,231.8,0.0,0,90.75,322.55,WHMAGN9981,1,1,Yes,1,67,2930,1,Competitor had better devices,2021-03-01
165,5539-TMZLF,0,69,0,1,0,0,0,MTJJCLZWQ6439,0,0,1,0,1,33.84,0,1,1,5,0,0,0,0,0,0,0,1,0,1,0,69.75,69.75,0.0,0,33.84,103.59,XMTVCG9578,1,1,Yes,1,69,5057,1,Competitor had better devices,2014-04-02
166,3336-JORSO,1,70,0,1,0,0,0,JTFHZGQYH9624,0,0,33,3,1,17.24,1,1,1,25,0,1,1,1,1,1,1,0,0,1,0,110.45,3655.45,0.0,70,568.92,4294.37,LQRRVK7914,1,1,Yes,1,80,3401,3,Product dissatisfaction,2020-07-30
167,6861-XWTWQ,0,71,0,1,1,0,0,TJHEVPHRA1471,1,1,7,0,1,42.92,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,99.25,665.45,0.0,0,300.44,965.89,YYKTKP8286,2,1,Yes,1,90,2487,2,Attitude of support person,2022-01-25
168,4283-FUTGF,0,67,0,1,0,0,0,EQOOFEUKA7839,0,0,19,0,1,16.78,1,1,1,15,0,0,1,0,0,0,0,1,0,1,0,79.85,1471.75,0.0,0,318.82,1790.57,OLSDRD6772,3,1,Yes,1,65,3715,3,Network reliability,2021-04-16
169,2397-BRLOM,0,67,0,1,1,0,0,GDBBRYQJE4337,1,2,8,0,1,26.99,0,1,1,2,0,0,0,0,1,0,0,1,0,1,1,80.45,583.45,0.0,0,215.92,799.37,GLHBMS9445,1,1,Yes,1,91,3443,5,Don't know,2016-01-24
170,8510-AWCXC,1,69,0,1,0,0,0,JDQSLLQCI3564,0,0,13,4,1,7.22,1,1,1,28,1,0,0,0,1,1,0,1,0,1,0,100.8,1308.1,0.0,0,93.86,1401.96,EILNQQ8528,1,1,Yes,1,65,3269,2,Attitude of support person,2016-01-30
171,8225-BTJAU,0,75,0,1,0,0,0,JXKJWMGLB6874,0,0,10,4,1,7.51,0,1,1,18,0,0,0,0,0,1,0,1,0,1,0,79.25,793.55,0.0,0,75.1,868.65,WNXLVS2993,1,1,Yes,1,87,3856,1,Competitor had better devices,2018-01-31
172,1724-BQUHA,0,67,0,1,0,0,0,UAFOLTWBP5822,0,0,5,0,1,45.72,0,1,1,6,0,0,0,0,1,1,0,1,0,1,0,89.5,477.7,0.0,0,228.6,706.3,NYJFHW7796,2,1,Yes,1,66,2718,2,Attitude of support person,2012-05-14
173,4826-XTSOH,0,66,0,1,1,0,0,BPHPJEFWS1784,0,0,1,0,1,38.78,1,1,1,23,0,0,0,0,1,0,0,1,0,1,0,86.05,86.05,0.0,0,38.78,124.83,FPSYNF8781,1,1,Yes,1,96,4843,1,Competitor had better devices,2014-04-03
174,2408-WITXK,1,67,0,1,0,0,0,LAQXLAVFU5759,0,0,10,4,0,0.0,0,1,2,4,0,0,0,0,0,1,0,1,0,1,0,34.7,329.8,0.0,0,0.0,329.8,GESSJF8356,1,1,Yes,1,92,3244,5,Deceased,2018-08-09
175,2634-HCZGT,0,71,0,1,1,0,0,TEJBMNYRK4218,1,1,53,0,1,21.67,1,1,3,6,1,0,0,1,0,0,0,0,1,1,0,60.05,3229.65,0.0,100,1148.51,4478.16,FMLBHH5729,1,1,Yes,1,77,5271,5,Moved,2015-04-12
176,7503-QQRVF,0,74,0,1,1,0,0,WUQYOCSSC1951,1,1,16,4,1,26.12,0,1,1,8,0,1,0,0,0,0,0,1,0,1,1,74.3,1178.25,0.0,0,417.92,1596.17,VTJDEX8111,1,1,Yes,1,81,2076,1,Competitor had better devices,2015-05-17
177,0709-TVGUR,1,70,0,1,0,0,0,UFUOCKSHJ4541,0,0,9,0,1,17.56,1,1,1,27,0,0,0,0,0,0,0,1,0,1,0,74.55,622.9,33.25,0,158.04,747.69,YYGAYD8174,1,1,Yes,1,69,3145,1,Competitor had better devices,2020-11-02
178,3001-CBHLQ,0,76,0,1,1,0,0,WSJIPNRZR2481,1,1,32,3,1,43.51,1,1,1,22,0,0,1,1,1,1,0,1,0,1,0,104.9,3351.55,33.73,0,1392.32,4710.14,UJAKVE4757,1,1,Yes,1,79,3966,2,Attitude of support person,2017-09-18
179,4102-OQUPX,0,67,0,1,1,0,0,IQHKGBTGC2411,1,1,1,0,1,17.36,1,1,1,29,0,0,0,0,0,0,0,0,0,1,0,74.4,74.4,0.0,30,17.36,121.76,YGDYLM3696,3,1,Yes,1,91,5429,1,Competitor made better offer,2016-11-07
180,3999-QGRJH,0,80,0,1,0,0,0,IPDEIKANN3644,0,0,8,0,1,14.89,0,1,1,20,0,0,0,0,0,0,0,1,0,1,0,69.7,560.85,0.0,0,119.12,679.97,NWOCDY5117,1,1,Yes,1,88,3068,3,Product dissatisfaction,2017-09-06
181,2454-RPBRZ,1,67,0,1,1,0,0,OFPFAOUBQ7358,1,1,12,4,1,30.63,1,1,1,27,0,1,1,0,1,0,0,1,0,1,0,98.1,1060.2,49.06,0,367.56,1378.7,BDNZEP8637,3,1,Yes,1,90,2709,3,Service dissatisfaction,2012-06-28
182,2265-CYWIV,1,68,0,1,1,0,0,NFNFFVWCD7346,1,1,4,0,1,18.91,1,1,1,20,1,0,0,0,1,1,0,1,0,1,0,99.6,347.65,25.79,0,75.64,397.5,ZDLWJE6447,1,1,Yes,1,77,4708,3,Network reliability,2016-08-28
183,4550-VBOFE,0,69,0,1,1,0,0,VVUESMCSH5316,1,1,70,0,1,17.45,1,1,1,20,0,1,1,0,1,1,0,1,0,1,0,102.95,7101.5,15.24,0,1221.5,8307.76,VZADJT8545,1,1,Yes,1,91,5005,1,Competitor had better devices,2022-03-11
