Customer ID,Age,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
1112-CUNAO,67,0,Offer D,1,1,1,1,Month-to-Month,15,89.85,1489.15,1
3389-YGYAI,79,0,None,1,2,2,1,Month-to-Month,8,105.5,1190.83,1
3070-DVEYC,78,0,None,5,0,0,1,Month-to-Month,7,73.75,771.95,1
5707-ORNDZ,79,0,Offer E,4,1,0,3,Month-to-Month,9,54.55,516.1,1
8696-JKZNU,78,0,Offer C,3,0,0,1,Month-to-Month,37,76.25,3838.7,1
2055-PDADH,71,0,Offer E,2,0,0,1,Month-to-Month,3,70.4,211.48,1
2302-ANTDP,76,0,None,1,4,2,1,Month-to-Month,48,117.45,7504.82,1
5233-GEEAX,65,0,Offer E,1,1,0,2,Month-to-Month,8,29.4,221.9,1
7137-RYLPP,75,0,Offer C,2,0,1,1,Month-to-Month,37,85.7,4895.72,1
3957-LXOLK,75,0,Offer C,3,2,2,1,Month-to-Month,28,106.15,3423.26,1
5281-BUZGT,69,0,Offer C,3,1,1,1,Month-to-Month,36,90.85,4026.58,1
2718-GAXQD,68,3,Offer E,3,0,0,2,Month-to-Month,4,46,350.12,1
3217-FZDMN,66,0,Offer E,2,1,2,1,Month-to-Month,8,94.45,784.63,1
7480-QNVZJ,65,0,None,5,0,2,1,Month-to-Month,50,95.7,5762.7,1
7124-UGSUR,77,0,None,3,2,2,1,One Year,61,104.4,8546.71,1
1862-SKORY,66,0,None,3,1,1,4,Month-to-Month,40,39.3,1637.4,1
4816-JBHOV,72,0,Offer E,3,0,0,2,Month-to-Month,2,44.7,176.56,1
3247-ZVOUO,77,0,Offer D,2,0,1,1,Month-to-Month,10,85.55,911.85,1
1268-ASBGA,66,0,Offer D,2,0,1,1,Month-to-Month,16,85.35,1534.03,1
4713-LZDRV,80,0,Offer E,2,0,1,2,Month-to-Month,2,79.6,258.87,1
4325-NFSKC,68,0,Offer D,3,1,1,1,Month-to-Month,19,90.6,2194.28,1
6502-HCJTI,78,0,None,1,2,1,1,Month-to-Month,7,94.7,741,1
8258-GSTJK,74,0,None,1,0,0,1,Month-to-Month,3,77,382.77,1
2995-UPRYS,74,0,None,1,2,2,1,One Year,40,99.2,4852.6,1
6686-YPGHK,65,0,None,1,1,1,1,Month-to-Month,47,85.5,5811.56,1
8020-BWHYL,70,0,None,4,1,0,1,Month-to-Month,15,75.3,1267.3,1
6892-XPFPU,70,0,Offer C,3,2,2,1,Month-to-Month,24,104.25,3628.14,1
8010-EZLOU,75,0,None,3,1,0,1,Month-to-Month,15,80.2,1398.45,1
8062-YBDOE,70,0,None,1,0,0,1,Month-to-Month,1,69.65,76.88,1
3672-YITQD,71,0,Offer C,3,0,1,1,Month-to-Month,36,84.1,4161,1
8988-ECPJR,79,0,Offer C,3,1,0,1,Month-to-Month,34,79.6,3596.86,1
3776-EKTKM,79,0,None,1,0,1,4,Month-to-Month,1,36.45,36.45,1
0643-OKLRP,73,0,None,2,1,0,1,Month-to-Month,47,80.35,5716.42,1
9381-NDKME,74,0,Offer C,2,1,1,4,Month-to-Month,24,40.65,933.3,1
8327-LZKAS,80,0,None,3,2,2,2,One Year,43,107.55,5269.02,1
1075-BGWOH,69,0,None,3,1,2,1,Month-to-Month,16,98.75,1830.11,1
8485-GJCDN,71,0,None,1,0,0,1,Month-to-Month,5,69.05,468.75,1
6029-WTIPC,73,0,Offer C,2,1,2,1,Month-to-Month,37,101.1,5152.27,1
3317-HRTNN,79,0,None,3,0,2,2,Month-to-Month,5,45.7,198,1
5569-OUICF,67,0,Offer C,3,1,2,1,Month-to-Month,28,101.3,3272.24,1
5747-PMBSQ,72,0,None,4,3,1,1,Month-to-Month,10,92.5,1145.3,1
2982-IHMFT,75,0,None,3,0,0,1,Month-to-Month,1,74.45,114.06,1
5143-EGQFK,76,0,None,1,1,0,4,Month-to-Month,10,29.65,401.4,1
6168-WFVVF,69,0,None,1,0,0,1,Month-to-Month,3,70.3,252.12,1
7450-NWRTR,76,0,None,3,1,2,1,Month-to-Month,12,99.45,1462.83,1
6005-OBZPH,68,0,Offer C,1,1,1,1,Month-to-Month,26,89.15,2513.99,1
7932-WPTDS,77,0,None,3,0,0,2,Month-to-Month,1,24.8,24.8,1
7000-WCEVQ,67,0,None,5,0,1,3,Month-to-Month,20,61.6,1716.55,1
5959-BELXA,67,0,Offer C,3,0,2,1,Month-to-Month,32,96.15,3833.65,1
2506-TNFCO,76,0,None,2,0,0,1,Month-to-Month,1,69.55,82.01,1
6060-DRTNL,66,0,None,3,1,1,1,Month-to-Month,5,84.85,572.3,1
8473-VUVJN,80,0,None,3,0,0,1,Month-to-Month,1,73.65,113.53,1
0196-VULGZ,78,0,None,3,0,1,1,Month-to-Month,6,84.35,647.16,1
1976-CFOCS,69,0,None,5,0,0,3,Month-to-Month,1,46,53.74,1
4631-OACRM,78,0,None,2,0,1,1,Month-to-Month,15,79.4,1414.55,1
3755-JBMNH,78,0,None,5,0,0,1,Month-to-Month,16,71.8,1902.2,1
6345-ULYRW,68,0,None,5,1,1,2,One Year,44,88.4,4996.18,1
0013-EXCHZ,75,0,None,1,1,1,1,Month-to-Month,3,83.9,289.54,1
5550-VFRLC,70,0,None,1,0,0,1,Month-to-Month,1,69.85,153.3,1
2657-ALMWY,65,0,Offer C,1,1,1,1,Month-to-Month,26,84.95,2644.51,1
6284-AHOOQ,71,0,None,1,1,1,1,Month-to-Month,22,90.5,2925.02,1
2460-FPSYH,72,0,None,1,2,2,4,Month-to-Month,40,55.8,2189.35,1
5028-HTLJB,69,0,Offer E,3,0,0,4,Month-to-Month,1,20.05,39.92,1
0875-CABNR,70,0,None,1,1,1,1,Month-to-Month,10,84.6,1034.05,1
6982-UQZLY,80,0,Offer E,2,0,0,4,Month-to-Month,1,20.85,43.71,1
0193-ESZXP,73,0,None,4,3,2,1,One Year,58,105.5,7188.02,1
4369-HTUIF,73,0,Offer E,1,1,1,1,Month-to-Month,6,85.15,680.06,1
5287-QWLKY,79,0,None,4,2,2,1,Month-to-Month,71,105.1,10718.96,1
1891-UAWWU,79,0,None,2,1,1,1,Month-to-Month,20,90.8,2046.4,1
3096-JRDSO,73,0,Offer C,1,2,2,1,Month-to-Month,27,104.3,3142.88,1
2398-YPMUR,77,0,None,3,0,0,1,Month-to-Month,13,70.15,1498.93,1
1265-XTECC,68,0,None,3,2,1,1,One Year,68,96.55,6716.54,1
4871-JTKJF,70,0,None,4,0,0,1,Month-to-Month,1,69.65,100.78,1
1415-YFWLT,68,0,Offer E,3,0,2,1,Month-to-Month,1,89.3,119.53,1
3500-RMZLT,76,0,None,4,3,1,1,Month-to-Month,15,96.3,1863.4,1
2642-DTVCO,68,0,Offer E,2,0,1,1,Month-to-Month,9,85.05,886.12,1
1363-TXLSL,80,0,Offer E,1,0,0,1,Month-to-Month,1,70.3,109.4,1
7136-RVDTZ,79,0,None,3,0,2,2,One Year,70,45.25,3264.45,1
6927-WTFIV,78,0,Offer D,4,0,0,1,Month-to-Month,20,71.3,1503.4,1
3398-ZOUAA,76,0,Offer D,5,0,0,1,Month-to-Month,21,69.1,1889.29,1
4844-JJWUY,65,0,Offer E,2,1,1,1,Month-to-Month,1,86,114.82,1
4785-QRJHC,80,0,None,2,3,2,2,One Year,46,59.9,2966.65,1
1965-AKTSX,65,0,Offer D,3,1,0,1,Month-to-Month,14,78.95,1330.89,1
7248-VZQLC,78,0,None,2,2,0,1,Month-to-Month,47,85.2,4760.36,1
0011-IGKFF,78,0,Offer D,5,2,2,1,Month-to-Month,13,98,1599.51,1
6496-SLWHQ,68,0,Offer E,4,2,2,1,Month-to-Month,3,105,400.74,1
9912-GVSEQ,73,0,Offer C,2,2,1,1,Month-to-Month,26,93.85,2622.83,1
5383-MMTWC,75,0,None,3,0,1,1,Month-to-Month,8,84,981.8,1
6877-LGWXO,66,0,Offer D,3,0,1,1,Month-to-Month,18,78.55,1512.29,1
5167-GBFRE,73,0,Offer E,1,0,0,2,Month-to-Month,4,25.2,102.5,1
1324-NLTJE,73,0,Offer D,5,1,0,3,Month-to-Month,15,55,1014.95,1
5567-WSELE,70,0,Offer E,3,0,2,1,Month-to-Month,3,94.6,376.48,1
6646-VRFOL,74,0,None,4,2,2,1,Month-to-Month,53,103.85,7571.58,1
9090-SGQXL,70,0,None,2,2,2,1,Month-to-Month,68,105.3,10507.21,1
6595-YGXIT,71,0,Offer C,4,1,1,1,Month-to-Month,25,88.95,3482.7,1
9835-ZIITK,66,0,None,2,3,2,1,One Year,66,110.85,10717.17,1
5649-TJHOV,68,0,Offer C,1,0,1,2,Month-to-Month,27,36.5,1062,1
9253-QXKBE,73,0,None,5,0,2,1,Month-to-Month,29,94.45,2834.9,1
8775-LHDJH,77,0,Offer E,1,1,1,1,Month-to-Month,1,90.6,103.62,1
3097-NQYSN,73,0,None,2,0,1,1,Month-to-Month,2,86.85,204.73,1
3565-UNOCC,65,0,None,5,1,2,1,Month-to-Month,29,99.05,3600.42,1
9190-MFJLN,65,0,Offer D,5,1,2,1,Month-to-Month,19,95.9,2400.53,1
1095-JUDTC,78,0,None,3,2,1,1,Month-to-Month,47,95.05,5172.89,1
5385-SUIRI,69,0,None,3,2,2,1,Month-to-Month,52,104.2,7523.55,1
6328-ZPBGN,67,0,None,2,0,2,1,Month-to-Month,11,95.15,1037.47,1
2856-NNASM,74,0,None,2,0,2,1,Month-to-Month,43,89.55,5538.91,1
6769-DYBQN,77,0,None,2,1,1,1,Month-to-Month,46,85,5661.28,1
2446-BEGGB,79,0,None,3,1,2,1,Month-to-Month,6,98.25,844.7,1
1496-GGSUK,68,0,None,3,0,0,4,Month-to-Month,1,25.7,25.7,1
3296-SILRA,76,0,None,3,1,0,1,Month-to-Month,1,76.4,117.56,1
5180-UCIIQ,80,2,None,3,1,1,4,Month-to-Month,22,40.05,880.2,1
1977-STDKI,72,0,None,1,1,0,1,Month-to-Month,1,73,93.55,1
5813-UECBU,78,0,None,3,2,0,1,Month-to-Month,33,83.85,3987.79,1
4342-HENTK,67,0,None,1,0,0,1,Month-to-Month,2,70.65,167.39,1
1597-LHYNC,74,0,None,3,2,1,1,Month-to-Month,26,95,3795.58,1
8651-ENBZX,68,0,None,2,2,2,1,One Year,60,106,8614.8,1
9286-DOJGF,66,0,None,4,0,0,1,Month-to-Month,38,74.95,3469.49,1
9661-MHUMO,71,1,None,2,1,0,3,Month-to-Month,1,49.25,57.63,1
8884-ADFVN,65,0,None,1,1,2,1,Month-to-Month,7,101.95,943.47,1
2720-WGKHP,65,0,Offer E,1,0,2,1,Month-to-Month,2,94,223.68,1
9776-CLUJA,69,0,None,3,1,0,1,Month-to-Month,51,77.5,4718.72,1
3551-HUAZH,68,0,Offer E,3,0,0,1,Month-to-Month,1,74.4,85.48,1
8634-MPHTR,68,0,None,1,1,2,1,Month-to-Month,47,100.05,5292.64,1
2474-BRUCM,76,0,None,1,1,2,1,Month-to-Month,40,101.85,4200.3,1
0616-ATFGB,74,0,Offer E,3,0,0,4,Month-to-Month,1,25.05,25.05,1
7235-NXZCP,79,0,Offer E,1,0,0,1,Month-to-Month,2,74.85,247.22,1
6661-HBGWL,69,0,None,4,2,2,1,Month-to-Month,42,104.75,5004.69,1
9317-WZPGV,74,0,Offer E,3,0,1,1,Month-to-Month,2,79.75,248.66,1
3621-CEOVK,71,0,None,1,1,2,1,Month-to-Month,14,100.2,2027.94,1
7632-MNYOY,69,0,None,1,3,2,1,One Year,66,110.9,8085.45,1
9248-OJYKK,74,0,None,5,0,0,1,Month-to-Month,1,76.45,90.29,1
3398-FSHON,79,0,None,2,1,1,1,Month-to-Month,12,91.3,1502.62,1
3319-DWOEP,69,0,Offer E,2,1,2,1,Month-to-Month,6,95.75,861.15,1
0818-OCPZO,80,0,None,4,1,0,1,Month-to-Month,27,81.45,3280.62,1
1389-CXMLU,65,0,Offer E,5,1,1,1,Month-to-Month,3,91.05,368.06,1
5561-NWEVX,78,0,Offer E,5,1,0,1,Month-to-Month,2,79.2,208.31,1
2272-QAGFO,75,0,None,3,0,0,1,Month-to-Month,14,74.3,1587.23,1
3768-NLUBH,73,0,Offer B,2,1,2,1,Month-to-Month,57,100.6,8145.85,1
7359-SSBJK,80,0,Offer B,1,3,1,3,Two Year,64,70.2,6344.68,1
0685-MLYYM,74,0,Offer E,3,0,0,1,Month-to-Month,2,70.75,174.57,1
7957-RYHQD,65,0,Offer B,3,2,0,1,Month-to-Month,40,79.2,5028.25,1
6230-BSUXY,71,0,None,2,1,1,1,Month-to-Month,1,85,127.5,1
3990-QYKBE,74,0,None,5,0,2,1,Month-to-Month,37,92.5,5300.09,1
9274-CNFMO,76,0,None,1,0,0,1,Month-to-Month,4,74.95,421.14,1
3005-NFMTA,73,0,Offer B,3,1,2,1,Month-to-Month,55,98.8,6108.9,1
5389-FFVKB,71,0,None,1,0,1,1,Month-to-Month,32,80.3,2549.61,1
8444-WRIDW,72,0,None,3,1,0,1,Month-to-Month,66,80.45,8373.29,1
5868-YWPDW,76,0,None,1,1,1,1,Month-to-Month,6,84.2,761.79,1
1273-MTETI,69,0,None,1,1,1,1,Month-to-Month,4,88.85,423.89,1
5480-HPRRX,80,0,None,1,0,0,2,Month-to-Month,3,25.3,77.75,1
7234-FECYN,78,0,None,3,1,2,1,Month-to-Month,8,101.35,1132.34,1
1400-MMYXY,71,0,None,3,2,2,1,Month-to-Month,3,105.9,458.55,1
7142-HVGBG,73,0,Offer B,3,2,2,1,Month-to-Month,43,103,5163.79,1
1564-NTYXF,79,0,None,5,0,1,1,Month-to-Month,13,82,1185.05,1
0886-QGENL,72,0,None,2,2,2,1,Month-to-Month,27,101.25,3991.59,1
8739-WWKDU,69,0,None,2,1,1,1,Month-to-Month,25,89.5,2657.65,1
8685-WHQPW,79,0,None,4,0,0,1,Month-to-Month,22,74.4,1804.58,1
7240-FQLHE,68,0,None,1,1,2,1,Month-to-Month,18,99.75,2291.11,1
6664-FPDAC,77,0,Offer B,5,3,2,1,One Year,56,111.95,7508.66,1
0786-VSSUD,68,0,None,1,1,1,2,Month-to-Month,16,39,679.85,1
6583-QGCSI,79,0,Offer B,5,1,1,1,Month-to-Month,50,88.05,6323.35,1
1980-KXVPM,68,0,None,1,0,0,1,Month-to-Month,3,75.05,327.71,1
0723-DRCLG,73,0,None,4,0,0,1,Month-to-Month,1,74.45,115.72,1
6894-LFHLY,79,0,None,3,0,0,1,Month-to-Month,1,75.75,84.1,1
8361-LTMKD,75,0,None,5,0,0,1,Month-to-Month,4,74.4,369.04,1
3841-NFECX,69,0,None,1,4,0,1,Two Year,71,96.35,10105.37,0
4929-XIHVW,79,0,Offer E,3,1,2,1,One Year,2,95.5,257.85,0
3413-BMNZE,71,0,Offer E,3,0,0,3,One Year,1,45.25,57.14,0
8012-SOUDQ,65,0,Offer B,4,1,1,1,One Year,43,90.25,4379.69,0
6575-SUVOI,65,0,None,4,2,1,3,One Year,25,69.5,2517.65,0
4667-QONEA,72,0,Offer B,3,4,1,2,One Year,60,74.85,7390.35,0
5067-XJQFU,77,0,None,4,3,2,1,One Year,66,108.45,8514.49,0
1891-QRQSA,71,0,Offer B,4,3,2,1,Two Year,64,111.6,8144.12,0
2673-CXQEU,73,0,None,3,3,2,1,One Year,56,110.5,8778.78,0
0191-ZHSKZ,80,0,None,4,2,2,3,One Year,30,74.75,3269.6,0
2424-WVHPL,79,0,None,3,1,0,1,One Year,1,74.7,102.35,0
5386-THSLQ,65,0,Offer A,1,2,1,4,One Year,66,45.55,3027.25,0
2639-UGMAZ,73,0,Offer A,2,2,2,2,One Year,71,56.45,3985.35,0
3146-MSEGF,71,0,Offer A,3,4,2,3,Two Year,72,88.05,7900.21,0
1131-QQZEB,66,0,Offer A,3,0,0,4,Two Year,71,23.95,3937.32,0
2504-DSHIH,66,0,None,5,0,1,1,One Year,23,86.8,2955.42,0
9058-HRZSV,77,0,None,4,3,1,1,One Year,65,94.4,8616.95,0
4522-AKYLR,68,0,None,5,2,0,3,One Year,13,54.8,867.93,0
0221-WMXNQ,66,0,Offer E,3,1,0,1,One Year,4,75.35,419,0
5046-NUHWD,69,0,None,3,2,1,4,One Year,29,45,1228.65,0
7529-ZDFXI,79,0,None,3,1,1,1,One Year,57,89.85,7014.97,0
3197-ARFOY,67,0,None,2,3,2,1,One Year,19,105,2178.3,0
4716-HHKQH,68,0,None,1,2,2,1,One Year,20,107.05,2723.25,0
3179-GBRWV,79,0,None,4,2,1,3,One Year,21,64.95,2241.75,0
4847-TAJYI,77,0,Offer E,5,0,2,1,One Year,6,89.35,616.16,0
6851-WEFYX,73,0,None,2,1,2,1,One Year,35,100.8,3511.7,0
3167-SNQPL,71,1,None,1,1,2,1,One Year,38,101.15,4817.25,0
2799-ARNLO,67,0,Offer E,5,0,0,1,One Year,5,69.35,389.4,0
5701-YVSVF,68,0,Offer D,3,1,1,1,One Year,11,82.9,1200.7,0
5697-GOMBF,75,3,None,5,0,1,2,One Year,28,35.9,1013.65,0
2739-CACDQ,79,0,Offer D,4,1,0,1,One Year,17,82.65,1488.07,0
6035-BXTTY,69,0,None,5,2,0,3,One Year,32,54.65,2477.54,0
0021-IKXGC,72,0,Offer E,3,0,0,1,One Year,1,72.1,79.87,0
4654-DLAMQ,69,0,None,4,3,1,1,One Year,64,97,6671.54,0
4115-NZRKS,72,0,None,3,0,2,1,One Year,7,89.15,688.87,0
3351-NGXYI,70,0,Offer D,4,1,0,3,One Year,16,54.1,1044.52,0
8204-YJCLA,78,0,Offer A,3,4,2,2,Two Year,72,64.8,4732.35,0
9774-NRNAU,77,0,None,2,3,2,3,One Year,27,84.8,3215.94,0
0224-RLWWD,73,0,Offer E,3,0,0,2,One Year,2,44.3,137.12,0
3951-NJCVI,76,0,None,3,0,2,1,One Year,42,95.05,5820.68,0
0177-PXBAT,78,0,None,5,3,2,1,One Year,33,109.9,4524.65,0
2519-ERQOJ,74,0,Offer C,4,2,2,4,One Year,33,54.6,1803.7,0
0111-KLBQG,71,1,Offer C,4,1,2,1,One Year,32,93.95,3880.97,0
1996-DBMUS,72,0,None,2,0,0,1,One Year,48,70.65,4149.85,0
2055-SIFSS,75,0,None,4,0,0,2,One Year,55,51.65,4462.7,0
2806-MLNTI,79,0,None,3,2,2,1,One Year,52,105.1,6892.2,0
5628-RKIFK,76,0,None,5,1,2,1,One Year,49,101.55,6287.56,0
5760-WRAHC,78,0,Offer D,5,3,1,3,One Year,22,69.75,2644.96,0
1480-BKXGA,75,0,Offer A,1,4,2,1,Two Year,72,116.05,10063.54,0
9076-AXYIK,66,0,None,5,2,2,1,Two Year,64,102.1,7830.61,0
4933-IKULF,71,0,Offer D,1,0,0,4,One Year,17,20.65,741.15,0
3780-DDGSE,77,1,Offer C,3,2,2,3,One Year,35,76.05,3243.85,0
4612-SSVHJ,74,0,Offer D,3,0,1,1,One Year,20,81.45,2135.2,0
5756-OZRIO,73,0,None,2,1,1,3,One Year,61,64.05,5991.24,0
4513-CXYIX,73,0,Offer A,4,1,0,1,Two Year,71,80.7,8799.29,0
4332-MUOEZ,78,0,None,1,3,1,1,One Year,20,94.3,2469.1,0
6705-LXORM,79,0,Offer E,2,0,0,1,One Year,5,70.05,329.7,0
4109-CYRBD,77,0,Offer C,4,0,0,3,One Year,29,51.6,2533.85,0
8606-CIQUL,77,1,Offer A,4,4,2,1,Two Year,72,115.75,10725.31,0
0356-OBMAC,80,0,None,5,3,1,1,Two Year,56,99.9,6676.78,0
1297-VQDRP,80,1,Offer A,4,2,2,1,One Year,68,107.15,9613.28,0
4676-MQUEA,80,0,None,4,3,1,1,One Year,50,101.9,5990,0
7025-WCBNE,74,0,None,3,2,0,3,Two Year,47,59.6,3448.66,0
6030-REHUX,76,0,Offer C,1,3,2,1,One Year,28,110.85,4483.16,0
6522-YRBXD,68,0,Offer C,2,2,1,1,One Year,35,94.55,4080.8,0
6689-VRRTK,71,0,None,3,3,2,1,One Year,44,109.8,7049.35,0
7134-MJPDY,69,0,Offer A,4,2,2,1,One Year,66,102.85,7804.33,0
4881-JVQOD,73,3,None,3,0,1,4,One Year,10,34.55,362.6,0
6797-UCJHZ,74,0,Offer A,4,2,2,1,One Year,66,104.6,8503.11,0
2469-DTSGX,72,0,Offer A,3,3,2,1,Two Year,72,111.65,11169.77,0
4908-XAXAY,70,0,None,1,2,1,1,One Year,49,89.85,6625.48,0
3509-GWQGF,74,0,Offer C,2,0,0,1,One Year,24,70,2634.12,0
3729-OWRVL,80,0,None,5,3,2,1,Two Year,65,110.35,10121.1,0
7251-LJBQN,74,0,None,4,2,2,1,One Year,40,103.75,5330,0
2682-KEVRP,65,0,None,5,0,0,4,One Year,22,20.05,1173.58,0
9978-HYCIN,72,1,None,2,1,1,1,One Year,47,84.95,6085.68,0
8329-UTMVM,76,0,Offer C,5,2,2,1,One Year,27,104.65,3892.53,0
6952-OMNWB,75,0,Offer A,3,1,0,1,One Year,68,80.35,7922.38,0
6549-YMFAW,70,0,None,1,0,0,4,One Year,9,21.25,219.49,0
1307-TVUFB,66,0,None,5,1,0,1,One Year,42,79.35,3911.52,0
7503-MIOGA,68,0,Offer A,3,4,2,2,Two Year,72,89.85,10190.07,0
2499-AJYUA,69,0,Offer A,4,3,2,1,Two Year,72,110.8,9023.45,0
6919-ELBGL,75,0,Offer A,2,4,2,1,Two Year,72,114.95,9735.76,0
3966-HRMZA,74,0,Offer E,4,1,0,1,One Year,3,75.05,331.73,0
5671-RQRLP,72,0,Offer A,5,0,0,1,Two Year,70,75.65,6566.63,0
4785-NKHCX,65,0,Offer E,3,0,0,4,One Year,5,20.05,244.85,0
4250-WAROZ,70,3,None,4,2,1,1,One Year,60,93.25,6955.35,0
3523-BRGUW,65,0,Offer C,2,0,0,4,One Year,26,19.3,1271.59,0
2123-AGEEN,66,0,Offer E,4,1,1,1,One Year,7,84.35,774.51,0
1258-YMZNM,70,0,Offer C,3,3,2,1,One Year,27,110.5,3823.12,0
6259-WJQLC,77,0,Offer C,3,1,0,1,One Year,32,81.1,2635.84,0
7508-SMHXL,72,0,None,3,1,1,1,One Year,15,89,1267.66,0
3956-CJUST,67,0,None,2,1,0,1,One Year,23,75.4,2128.81,0
4824-GUCBY,77,0,None,5,2,0,1,One Year,22,81.7,2306.48,0
6630-UJZMY,73,0,None,3,0,1,1,One Year,4,83.25,325.48,0
9904-EHEVJ,66,1,Offer C,3,1,1,1,One Year,32,91.35,3052.93,0
2826-DXLQO,80,0,Offer E,3,1,0,2,One Year,7,29.8,208.62,0
9489-UTFKA,76,0,Offer E,3,1,1,3,One Year,8,60.9,714.57,0
4849-PYRLQ,80,0,None,4,3,1,3,Two Year,56,73.25,6125.84,0
2858-EIMXH,69,0,None,5,0,2,1,One Year,53,95.85,6592.17,0
6419-ZTTLE,69,0,None,3,0,0,4,One Year,23,20.75,1501.65,0
8242-SOQUO,73,0,Offer E,5,1,1,1,One Year,5,84.7,422.4,0
7460-ITWWP,67,0,None,4,1,1,1,One Year,45,86.1,5687.51,0
7868-TMWMZ,69,0,None,2,4,2,1,Two Year,60,110,8145.55,0
4829-ZLJTK,80,0,Offer A,4,3,2,1,Two Year,72,112.4,9143.41,0
8883-GRDWQ,68,0,None,3,2,0,3,One Year,20,54,1502.1,0
9845-PEEKO,71,0,None,4,1,0,1,Two Year,59,79.2,4952.02,0
1751-NCDLI,74,0,None,5,1,2,1,One Year,46,98.85,4758.1,0
2176-LVPNX,69,0,Offer A,3,4,2,3,Two Year,71,89.85,9088.14,0
3452-ABWRL,70,0,None,5,0,1,1,One Year,47,86.05,5937.36,0
1779-PWPMG,73,0,Offer A,4,4,2,1,Two Year,72,114.65,8664.43,0
3082-WQRVY,73,0,None,3,0,0,4,One Year,14,19.65,869.29,0
2460-NGXBJ,65,1,None,4,0,0,1,One Year,11,75.2,1090.34,0
5268-DSMNQ,65,0,None,3,2,1,1,One Year,62,97.95,6643.97,0
6242-MBHPK,67,0,None,5,1,2,1,One Year,23,95.1,3289.29,0
4782-OSFXZ,72,0,Offer A,4,4,1,3,Two Year,71,82.7,8495.83,0
1282-IHQAC,68,0,Offer A,1,2,1,4,One Year,70,44.05,3011.65,0
1641-RQDAY,77,2,Offer C,3,1,2,1,One Year,32,100.4,4792.37,0
5461-QKNTN,71,0,None,4,2,1,1,One Year,43,94.3,4150.52,0
8089-UZWLX,75,0,Offer A,1,1,2,1,Two Year,71,104.05,10811.61,0
4468-KAZHE,70,0,None,1,1,1,3,One Year,20,60,1438.95,0
1543-LLLFT,77,0,None,3,3,1,1,One Year,61,98.3,6200.14,0
6507-ZJSUR,76,0,None,3,0,2,1,One Year,23,90.45,3224.11,0
9220-ZNKJI,67,0,None,3,2,1,1,Two Year,55,88.8,6631.85,0
0723-VSOBE,67,0,Offer B,3,0,1,4,One Year,45,34.2,1596.6,0
1004-NOZNR,71,2,Offer B,2,1,2,1,One Year,56,94.8,5856.22,0
1251-STYSZ,66,0,None,4,1,0,1,One Year,4,80.25,368.7,0
9681-KYGYB,75,0,Offer B,3,3,0,1,One Year,49,88.2,5433.45,0
7005-CYUIL,78,0,Offer A,3,4,1,1,Two Year,71,99.4,8038.71,0
2388-LAESQ,74,0,Offer A,3,4,2,1,Two Year,72,114.85,10385.79,0
3108-PCCGG,75,0,Offer A,4,3,2,2,Two Year,72,84.45,7103.69,0
6729-GDNGC,71,0,None,1,0,1,1,One Year,20,80.7,2044,0
4238-HFHSN,66,0,Offer B,2,1,0,1,One Year,61,82.15,6524.4,0
2692-BUCFV,79,0,Offer C,1,2,2,1,One Year,29,101.45,3199.71,0
5651-WYIPH,69,0,None,5,1,0,2,One Year,18,49.85,1606.09,0
8752-GHJFU,70,0,None,4,4,0,1,One Year,71,92,9183.8,0
6896-SRVYQ,69,0,Offer B,4,1,0,1,One Year,44,73.85,5293.04,0
9052-VKDUW,68,0,Offer B,4,3,2,1,One Year,65,109.4,8221.95,0
2480-EJWYP,66,0,Offer B,4,1,2,1,One Year,58,97.8,8090.26,0
6806-YDEUL,67,0,Offer E,3,0,0,4,Two Year,6,19.5,118.98,0
0222-CNVPT,69,0,Offer B,4,1,2,2,Two Year,52,48.8,2555.05,0
6048-UWKAL,73,0,None,1,2,2,1,Two Year,69,105.4,8336.86,0
9290-SHCMB,74,0,None,4,1,2,1,Two Year,13,96.85,1582.39,0
2277-BKJKN,70,0,None,5,2,2,1,Two Year,71,99.2,8775.75,0
8016-ZMGMO,73,0,None,3,2,1,2,One Year,66,70.85,7643.51,0
1728-CXQBE,79,0,Offer B,3,2,1,1,Two Year,64,94.25,7574.52,0
0481-SUMCB,74,0,Offer B,3,1,2,1,One Year,45,102.15,6270.75,0
2811-POVEX,74,3,None,4,2,1,1,Two Year,23,88.45,2177.24,0
7905-NJMXS,68,0,None,4,3,0,2,Two Year,7,64.2,497.33,0
9957-YODKZ,75,0,None,5,1,0,1,Two Year,6,80.8,588.32,0
3223-DWFIO,77,0,None,3,0,0,1,Two Year,4,69.35,382.09,0
3292-PBZEJ,75,0,None,4,3,2,1,Two Year,11,111.4,1251.98,0
0993-OSGPT,78,0,None,4,3,0,3,One Year,68,60.65,6733.3,0
7108-DGVUU,73,0,None,5,2,1,3,One Year,21,71.7,2233.35,0
9906-NHHVC,75,0,Offer B,3,2,2,4,Two Year,65,53.5,3517.9,0
8152-UOBNY,66,0,Offer B,3,2,2,1,One Year,50,106.8,5877.95,0
7351-KYHQH,67,0,None,4,2,1,2,Two Year,7,64.95,548.39,0
6374-NTQLP,67,2,None,4,3,2,1,Two Year,72,104.1,8698.74,0
6267-DCFFZ,68,0,Offer C,5,1,1,1,Two Year,30,90.05,4059.7,0
